Track,Artist,URI,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorusHit,sections
Sweet Seasons,Carole King,spotify:track:2CQhvHR4xM8uyAKwZYCaJx,0.66,0.545,10,-12.499,1,0.0274,0.305,0.00185,0.099,0.864,116.229,193840,4,26.79906,10
Will You Still Love Me Tomorrow,Roberta Flack,spotify:track:6n5647DTsQSR4llhBAqoUr,0.329,0.0222,9,-25.0,1,0.0323,0.975,0.000345,0.0717,0.072,91.249,247227,4,58.65166,9
Love,The Lettermen,spotify:track:1gMMY095TNREZ8ZZYsfM5L,0.283,0.274,7,-12.292,1,0.0295,0.949,0.00159,0.0915,0.213,102.786,148360,3,48.85963,8
If We Only Have Love,Dionne Warwicke,spotify:track:3bRJCfoe5Tj4KFCaPkoYqk,0.263,0.281,9,-12.122,1,0.0334,0.858,0.000324,0.0667,0.133,79.071,259667,4,58.11535,8
Howzat,Sherbet,spotify:track:1rvvzcLXlcWhJHOzjoTrOV,0.405,0.703,5,-4.717,1,0.0348,0.43,1.03e-05,0.135,0.651,108.855,225560,4,72.44069,8
I'm Every Woman,Chaka Khan,spotify:track:4IhPGRN4wPaB5mR0P1l82I,0.394,0.921,5,-4.282,0,0.141,0.00181,0.000365,0.948,0.519,114.416,304333,4,21.72883,16
Dim All The Lights,Donna Summer,spotify:track:27vdeVlzt3VEc82hK39T8B,0.79,0.624,7,-13.953,1,0.0322,0.0332,0.00115,0.187,0.82,120.559,280800,4,46.52084,11
Mississippi Cotton Picking Delta Town,Charley Pride,spotify:track:3LMAoKqatAGkHGzAj8gamS,0.743,0.652,4,-10.901,1,0.035,0.732,0,0.248,0.961,126.13,143933,4,35.69597,8
Street Corner Serenade,Wet Willie,spotify:track:1EI0x3yv1P5AQSq3WaZ6cv,0.758,0.623,11,-10.615,1,0.0443,0.139,0.0468,0.169,0.964,122.351,294280,4,29.40009,11
Vanilla Ólay,Jackie DeShannon,spotify:track:38SctZyQGZqE2yC9fNdzyD,0.749,0.571,8,-9.208,1,0.0288,0.651,0.00211,0.0679,0.948,131.247,182067,4,30.92375,10
Bedtime Story,Tammy Wynette,spotify:track:2udHk5qHXJF0ijGty8ZPaO,0.54,0.212,9,-11.583,1,0.0326,0.902,1.82e-06,0.138,0.306,113.714,254333,4,23.63388,13
Flaming Youth,KISS,spotify:track:0BrD1dIqDRCGcOxLVJQfZ8,0.557,0.862,6,-7.892,1,0.0582,0.109,2.11e-06,0.0529,0.655,129.719,178933,4,42.19501,7
Love Will Find A Way,Pablo Cruise,spotify:track:2LqzuRukwnpeWYLXBtiwmq,0.78,0.491,7,-13.934,1,0.0351,0.00719,1.8e-05,0.0677,0.843,124.238,251427,4,29.76228,11
I'm On Fire,Dwight Twilley Band,spotify:track:4etVLoQK3znrv8bVC8grsE,0.597,0.706,1,-9.305,0,0.0282,1.71e-05,0.0692,0.0673,0.817,123.277,199627,4,40.67419,10
China Grove,The Doobie Brothers,spotify:track:7cy1bEJV6FCtDaYpsk8aG6,0.623,0.91,9,-8.448,1,0.0384,0.319,0.000448,0.081,0.745,145.624,195307,4,28.9219,8
Down By The Lazy River,The Osmonds,spotify:track:49ZAeWd40u4py51DpjEY8p,0.6,0.909,1,-5.154,0,0.0742,0.433,0,0.337,0.94,141.678,163093,4,60.84482,6
Winners And Losers,"Hamilton, Joe Frank & Reynolds",spotify:track:1q0NslH6PyUxH7rgOQCLpE,0.634,0.744,10,-6.198,0,0.025,0.0011,4.3e-05,0.0936,0.739,103.808,204653,4,54.28994,9
Machine Gun,Commodores,spotify:track:3mQTPYezPCB9uUM3WpkIff,0.741,0.97,5,-6.364,1,0.0341,0.00882,0.836,0.295,0.778,113.103,159467,4,37.45776,8
The Look Of Love,Isaac Hayes,spotify:track:2Ln0hyWkihBuc1L2pKhCwP,0.452,0.328,8,-14.561,0,0.0345,0.402,0.0326,0.111,0.483,93.12,673323,4,60.65188,18
The Peacemaker,Albert Hammond,spotify:track:7kccHecmTjPsUpLz9WsWjF,0.665,0.473,8,-12.15,1,0.051,0.272,0,0.0648,0.692,84.856,162533,4,60.63052,7
Take A Closer Look At The Woman You're With,Wilson Pickett,spotify:track:3wEHOqaGdPUZOTPdli0FsC,0.677,0.741,9,-12.675,1,0.0408,0.0254,0.000352,0.08,0.948,124.304,201267,4,47.7913,8
Nothing Succeeds Like Success,Bill Deal & The Rhondels,spotify:track:3HZeaD9anHDrTM1AW5PY7y,0.62,0.734,1,-6.065,1,0.0312,0.199,0,0.118,0.926,123.607,173493,4,35.70098,11
Evil Ways,Carlos Santana & Buddy Miles,spotify:track:5tmrnhMxx39jnu3kjopMdP,0.704,0.528,5,-13.382,1,0.0358,0.22,0.35,0.14,0.73,117.472,238267,4,88.18055,9
The Boys Are Back In Town,Thin Lizzy,spotify:track:43DeSV93pJPT4lCZaWZ6b1,0.445,0.706,8,-9.803,1,0.0461,0.234,0.000252,0.205,0.768,80.823,266720,4,48.08219,12
Backfield In Motion,Mel And Tim,spotify:track:0G8rCG8yeugqiM8f97tpnO,0.68,0.659,2,-8.722,1,0.0428,0.164,0,0.122,0.929,122.566,152027,4,30.50254,9
All I Ever Need Is You,Sonny & Cher,spotify:track:359IJq43c4SVrf5ZeUDiFl,0.503,0.477,10,-14.039,1,0.0449,0.321,2.36e-06,0.093,0.577,79.414,155293,4,31.26563,8
Dreams,Buddy Miles,spotify:track:1ovcNC9b3bnQOOLpAisZ7C,0.693,0.498,2,-10.003,1,0.0341,0.0468,0.0038,0.116,0.378,97.869,291427,4,27.4593,12
Native New Yorker,Odyssey,spotify:track:1jR4bgFyL3ut5ExAKDDNEZ,0.462,0.884,0,-8.722,1,0.0984,0.0852,0.0484,0.798,0.551,106.395,336467,4,31.35173,15
Jeans On,David Dundas,spotify:track:0uN4g8yIAUpbyjcLhn79t7,0.864,0.549,7,-9.741,1,0.0555,0.781,0.0143,0.0996,0.718,105.045,199933,4,31.14679,8
Love The One You're With,Stephen Stills,spotify:track:3NNkJwiHucP5QyUEAIMXra,0.567,0.65,0,-6.924,1,0.0325,0.0281,4.03e-06,0.107,0.146,97.279,185587,4,45.26939,10
The Agony And The Ecstasy,Smokey Robinson,spotify:track:5tJtbMylDCdtsQf4R02qer,0.495,0.361,2,-10.841,1,0.0341,0.681,5.06e-05,0.12,0.425,139.156,289240,4,36.07952,13
Cinnamon Girl,Neil Young & Crazy Horse,spotify:track:4gRfV6SEd0cTqeR9ksrbIs,0.635,0.831,7,-5.278,1,0.0296,0.0239,0.00091,0.106,0.735,104.349,180360,4,38.46466,8
Head First,The Babys,spotify:track:1stFVE7xE8t4Xz21IoT6Tb,0.427,0.928,0,-5.722,1,0.063,0.0109,2.22e-05,0.0679,0.522,150.264,240333,4,40.64788,9
Top Forty,Sha Na Na,spotify:track:3UFP7RyyImuEC7WGZFtHMb,0.601,0.447,5,-10.134,1,0.0279,0.423,5.45e-05,0.0957,0.752,79.764,157427,4,32.94781,8
Together We Can Make Such Sweet Music,The Spinners,spotify:track:0ffOVvcToUWmxHPODrLUZw,0.488,0.502,6,-11.378,1,0.0252,0.217,0,0.28,0.829,99.263,184786,4,55.98459,6
Venus,Frankie Avalon,spotify:track:0DDkW8j34M5hvxj79uGmK7,0.558,0.483,10,-10.229,1,0.0291,0.732,2.76e-05,0.131,0.745,115.184,143493,4,50.9329,8
Watching Scotty Grow,Bobby Goldsboro,spotify:track:6UWyHvsLmA1sRv1wwJORM2,0.506,0.401,2,-11.96,1,0.033,0.474,0.00191,0.358,0.567,90.259,157507,4,22.96512,8
Driftwood,The Moody Blues,spotify:track:4sU82NRidN6owQvfs6WILL,0.354,0.396,2,-16.091,1,0.0282,0.455,0.0258,0.188,0.403,102.441,301640,4,37.97565,13
Sneaky Snake,Tom T. Hall,spotify:track:4oRRizI27NGYpKpPRIMmUe,0.664,0.352,7,-14.901,1,0.0365,0.745,0,0.161,0.843,148.017,119600,4,16.51535,7
I Just Want To Make Love To You,Foghat,spotify:track:48MQDFkvHlGnRQyUx6ZXVe,0.375,0.599,7,-12.022,1,0.199,0.0922,0,0.2,0.62,126.822,261173,4,41.52302,11
Love's Grown Deep,Kenny Nolan,spotify:track:5U7BnxhqyhVJJH3xb4Mbya,0.479,0.388,3,-12.546,1,0.0312,0.774,0.000189,0.541,0.423,130.921,239427,4,49.58569,10
No Time,The Guess Who,spotify:track:19bR4aKlr6fD1eAHDCmr2l,0.484,0.477,0,-13.849,1,0.0598,0.0795,5.09e-06,0.0548,0.122,128.265,219427,4,35.80326,13
Pretty As You Feel,Jefferson Airplane,spotify:track:7Caz24hQ36zafY6U1HoOCZ,0.49,0.292,0,-18.851,1,0.0429,0.755,0.00163,0.108,0.49,106.788,269587,4,35.26655,11
So You Win Again,Hot Chocolate,spotify:track:1tMi57U5Nkk6qRZSNwbzQr,0.706,0.538,9,-9.188,1,0.0406,0.527,0.143,0.388,0.815,104.899,271427,4,46.25552,11
Arms Of Mary,Sutherland Brothers And Quiver,spotify:track:6287Wj4s5fDLLxZPQFCwZq,0.67,0.527,0,-12.701,1,0.028,0.126,2.75e-05,0.158,0.858,118.327,157200,4,35.87129,10
Little Willy,The Sweet,spotify:track:5yGYWR0ZTgaQbjQVq1FFbW,0.662,0.772,11,-7.135,1,0.0356,0.332,1.22e-06,0.314,0.914,127.025,192293,4,22.62621,11
Waterloo,ABBA,spotify:track:0RzhMHIsFMbOGh0oWDvNNK,0.441,0.926,2,-4.736,1,0.046,0.423,3.38e-06,0.235,0.779,147.564,168827,4,32.21348,9
Wedding Song (There Is Love),Petula Clark,spotify:track:3vGXU8AxtVrlHrmiIM9qRN,0.428,0.458,0,-6.779,1,0.0267,0.726,6.77e-06,0.119,0.251,146.845,195027,4,28.79991,9
Suspicious Minds,Dee Dee Warwick,spotify:track:3vQrMn2r3d8tOzZGLgHvMu,0.478,0.692,3,-5.868,1,0.0455,0.364,0,0.272,0.69,108.986,197320,4,32.25723,9
Is Anybody Goin' To San Antone,Charley Pride,spotify:track:4YoKrIafwopFW5OfjaRwty,0.718,0.399,2,-11.592,1,0.034,0.724,0,0.156,0.856,116.477,133880,4,26.53173,8
Fool's Paradise,The Sylvers,spotify:track:6tKZbih1sT2ouzr8Atkbrv,0.584,0.785,8,-6.485,0,0.0339,0.713,0.000416,0.108,0.964,96.353,149227,4,31.50613,9
California,Debby Boone,spotify:track:7qaZbn35h88YLeeloJ2Utq,0.315,0.479,10,-9.882,1,0.0381,0.832,0,0.189,0.347,114.761,204528,4,41.99087,7
Let The Music Take Your Mind,Kool & The Gang,spotify:track:43W0g4M4thuWwqvAuoaLID,0.631,0.722,10,-10.717,0,0.0515,0.0345,2.35e-05,0.0257,0.928,105.087,179493,4,65.56417,7
Oh Happy Day,Glen Campbell,spotify:track:5iiJUoYPnSNFNKYe7FNNX3,0.559,0.691,6,-7.34,1,0.0279,0.403,0,0.0939,0.76,105.507,220000,4,30.35633,13
Caribbean Festival,Kool & The Gang,spotify:track:4rQmGQb4UTmB2gSXWybOmL,0.525,0.735,9,-8.303,1,0.0377,0.132,0.534,0.0667,0.947,112.007,453267,4,19.60945,17
Dance The Night Away,Van Halen,spotify:track:4RS9PmtHQe7I0o5fEeweOY,0.548,0.843,8,-7.32,1,0.0597,0.0373,1.26e-06,0.0536,0.719,129.661,188084,4,49.38926,8
Dolly Dagger,Jimi Hendrix,spotify:track:417qXCSHPqUYQHyPbRTpM2,0.501,0.886,5,-5.85,0,0.0885,0.0924,1.07e-05,0.599,0.797,121.053,285387,4,33.56046,12
Our World,Blue Mink,spotify:track:7DxThZsEsvcrDaAWkklywK,0.351,0.802,9,-6.929,1,0.118,0.182,0,0.307,0.61,164.479,242107,4,55.61365,9
I Get High On You,Sly Stone,spotify:track:2H5dTs26Xz9CFC7cV9DcRW,0.545,0.843,5,-9.717,1,0.0587,0.0919,0.00243,0.559,0.629,97.817,192373,4,21.69026,11
Let This Be A Lesson To You,The Independents,spotify:track:70JADKLQJtPq9zwzibUJJp,0.554,0.403,8,-12.905,1,0.0474,0.789,0.198,0.185,0.28,111.087,293533,4,17.94627,14
Sally,Grand Funk Railroad,spotify:track:5zlTReDRxitQ7pXtPSKCr3,0.527,0.942,9,-3.801,1,0.0508,0.354,2.5e-06,0.132,0.594,127.744,196867,4,31.2053,10
I Don't Wanna Lose Your Love,The Emotions,spotify:track:4XRIJv9wuuVilF6ohFeaVK,0.75,0.722,1,-8.842,1,0.0574,0.148,0.00296,0.667,0.934,120.022,241933,4,56.18874,11
Wishing You Were Here,Chicago,spotify:track:5hxPho3IcyDVhzzwfQ47Xz,0.436,0.354,2,-16.176,0,0.0374,0.712,0.0165,0.211,0.397,136.625,276693,4,35.71209,11
The Bertha Butt Boogie-Part 1,The Jimmy Castor Bunch,spotify:track:3cPr5rDiN6Jqu38UfsqHip,0.821,0.526,8,-17.776,1,0.0588,0.0995,0.0254,0.0361,0.928,95.978,232240,4,63.03003,8
In The Quiet Morning,Joan Baez,spotify:track:4Kol6Ecm4yCgHvbLSP3XUG,0.497,0.587,9,-8.815,1,0.0303,0.184,0,0.361,0.587,139.931,175373,4,20.79281,12
Falling Apart At The Seams,Marmalade,spotify:track:0k3Fae9XFGGRt8OQuIxTGO,0.613,0.72,9,-4.965,1,0.0286,0.0232,0,0.239,0.903,115.91,187360,4,43.35858,9
Wanna Make Love (Come Flick My BIC),Sun,spotify:track:4eP6SOsTVC3p8r3pS7Dgct,0.843,0.64,7,-8.12,1,0.0557,0.156,2.11e-06,0.109,0.956,113.737,208960,4,64.25752,9
(Wish I Could Fly Like) Superman,The Kinks,spotify:track:4uDnx2eQm8V9Fnj0L0k8bb,0.772,0.669,1,-11.239,0,0.0444,0.0373,2.05e-05,0.0854,0.96,123.39,214733,4,45.96332,9
"Mercy, Mercy Me (The Ecology)",Marvin Gaye,spotify:track:1dnTzkUEdwm9jrmdpKSfWU,0.499,0.633,6,-12.145,0,0.0445,0.373,0.718,0.0876,0.474,93.238,196467,4,71.91153,9
If I Could Reach You,The 5th Dimension,spotify:track:6wzGW5DSGdGLUGh97HPq9u,0.233,0.216,10,-15.737,1,0.0333,0.922,0.0408,0.118,0.155,153.566,190213,4,39.80285,9
Oh Me Oh My (I'm A Fool For You Baby),Aretha Franklin,spotify:track:58yfJguiaxtLeYV3ly5nmR,0.425,0.231,10,-13.895,1,0.0391,0.746,0,0.272,0.213,118.373,222173,4,31.46933,9
Alabama Wild Man,Jerry Reed,spotify:track:2KBUC04CQTAfgEM0T2FBix,0.507,0.867,7,-7.195,1,0.0591,0.517,0,0.147,0.834,160.983,161987,4,34.46304,8
Sunday Sunrise,Anne Murray,spotify:track:3Atv2gJTo0nUTgfXAHmwyJ,0.64,0.756,10,-6.927,1,0.029,0.0267,0,0.0521,0.926,117.654,196400,4,29.02939,11
Uneasy Rider,Charlie Daniels,spotify:track:4jIfTHzqYWspDy9wlgvTjp,0.67,0.698,0,-8.578,1,0.0447,0.649,0,0.265,0.937,96.029,318800,4,36.66415,15
Turn To Stone,Electric Light Orchestra,spotify:track:1Pd1h30mgU05QkWYhgFzwt,0.548,0.72,1,-9.777,0,0.0409,0.0686,0.000232,0.107,0.458,140.966,229093,4,41.78118,9
"He Ain't Heavy, He's My Brother",The Hollies,spotify:track:41iPmvB2ogl3dzEHw9EZh0,0.309,0.441,7,-6.524,1,0.0291,0.409,1.73e-05,0.513,0.217,75.734,257840,4,39.265,12
Thin Line Between Love & Hate,The Persuaders,spotify:track:6uDRZi9MOTtkuNUHMfREib,0.523,0.431,8,-9.187,0,0.0426,0.756,0,0.0459,0.435,118.687,207653,4,91.47691,7
Take Me,Grand Funk Railroad,spotify:track:7edb3y224ijzNLainP04XD,0.485,0.976,9,-4.362,0,0.0793,0.232,0.00014,0.442,0.426,148.924,306453,4,35.82309,11
Happy People,The Temptations,spotify:track:6dokyiv4HEy6WWxQCQcOkA,0.83,0.718,6,-13.262,1,0.0432,0.0708,0.00621,0.0653,0.949,119.59,216467,4,28.66911,13
I Was Made For Lovin' You,KISS,spotify:track:07q0QVgO56EorrSGHC48y3,0.768,0.852,4,-6.215,1,0.038,0.213,7.45e-05,0.0723,0.867,128.374,271240,4,24.20304,11
I Don't Know How To Love Him,Yvonne Elliman,spotify:track:4rOW8WaqozFCreCarbeOnI,0.408,0.417,2,-7.099,1,0.0269,0.259,1.1e-06,0.154,0.34,71.334,220698,4,51.2364,8
Por Amor Viviremos,Captain & Tennille,spotify:track:6pStcHAawim9a5Bp50whXi,0.59,0.581,4,-10.297,1,0.0419,0.658,2.81e-06,0.385,0.831,129.935,203773,4,39.76788,8
It's Sad To Belong,England Dan & John Ford Coley,spotify:track:3zqvox7nyhykHe7WS8w9Rm,0.517,0.309,3,-16.463,1,0.0356,0.374,2.36e-06,0.102,0.539,136.209,173547,4,26.70043,9
Ode To Billie Joe,Bobbie Gentry,spotify:track:4FdDorlbJTVHcH3djLbIfn,0.637,0.189,7,-10.726,1,0.0471,0.721,0,0.0939,0.695,120.142,255002,4,25.95091,14
Avenging Annie,Andy Pratt,spotify:track:2WPx4X6CtBRYW8PIUJRdMu,0.435,0.802,10,-9.314,1,0.0792,0.0852,0.000877,0.26,0.842,165.821,307373,4,36.38164,14
I Got To Tell Somebody,Betty Everett,spotify:track:5ZhEJgoP9uBJoAhTDVqAFm,0.688,0.401,9,-12.171,1,0.0312,0.453,0.0556,0.281,0.796,111.719,140733,4,21.08385,7
Earache My Eye,Cheech & Chong Featuring Alice Bowie,spotify:track:5zWXzxvtOKeXP3B8YoXgnQ,0.553,0.91,11,-8.073,0,0.125,0.174,0.0109,0.25,0.64,90.484,150453,4,24.8644,7
Still The Same,Bob Seger & The Silver Bullet Band,spotify:track:1Ryxsiacu8pUXIMCVnIQ8J,0.709,0.767,0,-6.732,1,0.0283,0.405,0.000172,0.0592,0.557,115.64,203547,4,36.21312,10
Never Been To Spain,Three Dog Night,spotify:track:61OQuSzsom6geFCA18JwO6,0.517,0.502,4,-15.014,1,0.0275,0.58,0.00157,0.352,0.727,88.762,226067,4,24.05982,11
Play On Love,Jefferson Starship,spotify:track:0vDZTrAYGsbq1Zn5QwJ5F2,0.626,0.624,0,-11.901,1,0.0329,0.383,0.00074,0.531,0.728,133.732,223000,4,25.95457,10
Good Morning Heartache,Diana Ross,spotify:track:3jE3WBIYBQDseLfQKc5wyW,0.354,0.181,5,-13.017,0,0.0485,0.81,5.78e-05,0.136,0.264,60.99,141133,4,47.76117,6
Drop By My Place,Little Carl Carlton,spotify:track:71DMqKYyDkS1otrkh0vR1x,0.803,0.686,0,-5.114,1,0.0321,0.661,2.51e-06,0.09,0.924,96.35,167053,4,30.18633,8
Back Home Again,John Denver,spotify:track:721gOIOYPYJIGw2LLvLjsd,0.528,0.305,4,-11.671,1,0.0301,0.837,3.03e-06,0.113,0.549,117.828,285373,4,25.06817,14
Shaker Song,Spyro Gyra,spotify:track:6DX1rny2WXGTifJbC1f7mU,0.707,0.873,5,-8.546,1,0.0667,0.355,0.897,0.151,0.772,94.118,286947,4,18.96217,13
Baker Street,Gerry Rafferty,spotify:track:5gOd6zDC8vhlYjqbQdJVWP,0.497,0.349,7,-14.0,1,0.0297,0.0929,0.028,0.259,0.421,113.762,365627,4,61.08888,14
Sweetheart,Engelbert Humperdinck,spotify:track:6zm0XoxnzzdFeXeYGE8gFh,0.253,0.55,2,-7.743,1,0.0305,0.155,2.05e-05,0.0786,0.643,100.011,183613,4,22.28247,12
Could It Be Forever,David Cassidy,spotify:track:2ryBb1Ds2GW462esXnUBi6,0.211,0.478,1,-7.852,1,0.0292,0.746,0.000177,0.215,0.483,173.459,137293,4,31.72213,8
Good Vibrations,Todd Rundgren,spotify:track:1zA373GE8G4BOhIaBUga1x,0.344,0.363,11,-15.808,1,0.0294,0.372,0.00798,0.36,0.514,146.267,224267,4,54.76085,10
I Who Have Nothing,Liquid Smoke,spotify:track:5raayWOkxcm1pt5p59xN8k,0.397,0.271,7,-15.552,0,0.0798,0.0662,0.0252,0.247,0.37,151.499,202957,3,25.73575,11
When There's No You,Engelbert Humperdinck,spotify:track:7xvjAQCcaXzqSw9mX6yP3n,0.276,0.316,4,-9.212,1,0.0284,0.75,0.000256,0.222,0.0913,80.669,178000,4,29.15853,10
Raining In My Heart,Leo Sayer,spotify:track:3BNZqcKefd2AfMdfojlQSf,0.561,0.536,0,-7.783,1,0.0251,0.116,0,0.0755,0.316,92.605,192493,4,57.85242,10
I Have Learned To Do Without You,Mavis Staples,spotify:track:5wfxLwBob2D32KO95kFMtx,0.486,0.494,9,-7.152,0,0.0403,0.484,7.78e-05,0.0703,0.532,70.829,254800,4,48.78592,8
Kiss And Say Goodbye,The Manhattans,spotify:track:0rHiGIRASJq8snJGFJMpnI,0.645,0.42,10,-10.09,1,0.0624,0.555,0,0.125,0.583,129.084,266733,4,53.85402,11
I Guess I'll Miss The Man,The Supremes,spotify:track:5IgeTWZk5gQvbASEMYchvm,0.507,0.261,1,-11.658,1,0.0299,0.693,0,0.112,0.183,120.421,158267,4,19.03694,8
I Go Crazy,Paul Davis,spotify:track:08kvJTpcthAvvvW0BAcGHN,0.534,0.457,4,-8.66,0,0.0266,0.259,0.0004,0.203,0.271,140.798,233893,4,36.56733,10
Where Peaceful Waters Flow,Gladys Knight And The Pips,spotify:track:11tdD3TaCbcBaxSylFTlz8,0.499,0.3,5,-17.716,1,0.0509,0.199,7.11e-05,0.127,0.229,140.888,271216,4,30.9343,15
Take The Long Way Home,Supertramp,spotify:track:0v0XYK0pLgsPiq5u4FKHaw,0.414,0.7,5,-8.838,1,0.0301,0.22,0.000721,0.114,0.37,76.79,308853,4,41.58238,11
Popsicle Toes,Michael Franks,spotify:track:2gLzBIXTrphTRCZoSRpKZJ,0.81,0.396,7,-15.91,1,0.0393,0.426,0.0136,0.0996,0.44,126.052,276400,4,42.65519,14
He Called Me Baby,Candi Staton,spotify:track:3zIiZrCROmhS9ERPdEHXYa,0.63,0.376,3,-13.305,1,0.0304,0.563,0,0.148,0.815,94.057,213027,4,64.86701,10
"Nice, Nice, Very Nice",Ambrosia,spotify:track:10Vp6LUbSc5LUM3ksCZB1M,0.468,0.462,7,-7.102,1,0.035,0.0881,0.00162,0.106,0.585,110.354,349867,4,47.3455,18
Crazy Mama,J.J. Cale,spotify:track:7FgjfoVQ6Wn1Nm53N5Upn8,0.828,0.0789,11,-19.45,1,0.0417,0.692,0.229,0.0769,0.486,96.19,142867,4,54.91067,6
Fins,Jimmy Buffett,spotify:track:4h0gZ422QxBRdTV14u0P8y,0.661,0.645,4,-13.52,1,0.0487,0.00895,0,0.0362,0.93,136.693,204640,4,31.99617,10
I Need You,America,spotify:track:4Anh5Ti55P6SXG3H94QLqV,0.528,0.472,7,-10.428,1,0.0267,0.583,0,0.129,0.251,134.099,183187,3,23.84639,7
America,Yes,spotify:track:0BokdaCN0sKUxRl0Nv0Tmh,0.29,0.706,2,-8.497,1,0.0575,0.0036,0.191,0.279,0.486,88.776,632333,4,16.63799,25
Golden Years,David Bowie,spotify:track:4JRem7xHp2l0kmUvt9zCKu,0.68,0.701,6,-10.36,0,0.036,0.316,4.72e-06,0.111,0.933,108.287,243280,4,77.07154,8
I'm Coming Home,The Spinners,spotify:track:3wuBfuhhtQ1MnuSoUy6m9A,0.624,0.596,10,-10.161,1,0.08,0.346,0,0.227,0.807,178.126,204133,4,36.8095,13
Truckin',Grateful Dead,spotify:track:1I6l01BaBgBCVkfQCpIlR6,0.644,0.623,11,-13.862,0,0.059,0.389,0.0202,0.0617,0.676,126.553,306974,4,29.11362,18
Strange Magic,Electric Light Orchestra,spotify:track:7cY7GAhOWKPGDeFzKEAyj2,0.442,0.327,9,-12.831,0,0.0267,0.772,0,0.325,0.318,95.394,246053,4,40.26621,11
The Bells,The Originals,spotify:track:2kLrFBgVs9BsyNQ6EDc5LH,0.242,0.696,7,-5.092,0,0.0527,0.348,0,0.209,0.458,173.778,172560,3,26.56957,9
Song Seller,The Raiders,spotify:track:0dLbZCms4omXQ3To0ojls5,0.52,0.779,0,-10.252,1,0.0314,0.272,7.47e-05,0.0669,0.768,141.245,215520,4,35.07309,12
Hey There Lonely Girl,Eddie Holman,spotify:track:1MI8aQJAoaYhIaVNz5giKB,0.389,0.322,9,-10.923,1,0.0282,0.693,2.08e-06,0.0814,0.343,94.007,216760,3,40.61575,10
Sky High,Jigsaw,spotify:track:0PawNY8n4GvLqlbDIs6OPT,0.611,0.497,11,-11.138,0,0.0275,0.00703,0,0.162,0.603,134.96,171587,4,32.94952,11
My Old School,Steely Dan,spotify:track:2TNJMzB30nuEpww7EOx75L,0.723,0.647,7,-10.483,1,0.0567,0.257,0.000285,0.0562,0.96,125.016,344907,4,21.41307,20
Dueling Banjos,Deliverance/Eric Weissberg & Steve Mandell,spotify:track:4xxn8GDqs7RUwgZTNznXNp,0.417,0.484,9,-8.781,1,0.0791,0.409,0.959,0.0663,0.501,149.79,194880,4,45.13452,9
Boats Against The Current,Eric Carmen,spotify:track:6ozvQm6yKNq4LUbMgBRgLH,0.428,0.365,7,-11.074,1,0.0279,0.339,0.000335,0.0948,0.139,112.615,263533,4,52.92316,12
Smokin' In The Boy's Room,Brownsville Station,spotify:track:1AIGp3gpj1NXJvh3engmUQ,0.575,0.756,2,-9.414,1,0.0544,0.735,0.0401,0.0755,0.844,127.434,176453,4,36.33151,11
I'd Love To Change The World,Ten Years After,spotify:track:4D3Twi99sdqxesC68XAPf5,0.382,0.497,4,-11.815,0,0.0328,0.117,0.233,0.11,0.391,117.446,224027,4,33.07819,10
If You Leave Me Now,Chicago,spotify:track:0KMGxYKeUzK9wc5DZCt3HT,0.429,0.564,11,-6.784,1,0.0268,0.0193,0.000828,0.128,0.276,104.212,235373,4,31.16349,10
Good Times Roll,The Cars,spotify:track:7hVhRCDV100Jq26NGR7adw,0.607,0.662,4,-9.456,1,0.0278,0.0951,8.27e-05,0.125,0.629,107.643,225853,4,29.94359,14
Dance Away,Roxy Music,spotify:track:6BKVev5kACyEaolcJkaUbz,0.804,0.688,0,-5.893,0,0.0632,0.0662,0.000112,0.0392,0.942,123.002,228267,4,25.11736,8
Bridge Over Troubled Water,Simon & Garfunkel,spotify:track:6l8EbYRtQMgKOyc1gcDHF9,0.149,0.206,3,-13.888,1,0.0323,0.822,0.000649,0.115,0.264,79.764,293120,4,30.46615,14
"Lord, Mr. Ford",Jerry Reed,spotify:track:0Zh7kkQ9GcL5wGaGkFubeI,0.745,0.737,6,-12.103,1,0.0634,0.837,0.0241,0.255,0.765,118.48,196907,4,58.14193,9
Rockin' Soul,The Hues Corporation,spotify:track:0w4s0d8Qtu0K8dyMcB2tw1,0.622,0.707,3,-8.826,1,0.0717,0.0641,0,0.0638,0.725,107.352,188747,4,33.88139,6
Don't Try To Lay No Boogie-Woogie On The King Of Rock And Roll,John Baldry,spotify:track:1b6O88K7d9jluz6wac2kKD,0.606,0.927,10,-6.144,1,0.035,0.444,0.00123,0.432,0.873,137.731,205533,4,57.30479,10
Let It Be,Joan Baez,spotify:track:4nzuujPepvK9gaUyxulAPT,0.397,0.219,2,-13.534,1,0.0307,0.772,0,0.145,0.281,111.58,216000,4,32.75132,10
Radar Love,Golden Earring,spotify:track:4Zau4QvgyxWiWQ5KQrwL43,0.504,0.719,1,-9.155,0,0.0431,0.00878,0.00149,0.075,0.177,102.144,386707,4,47.78909,12
Don't Take Away The Music,Tavares,spotify:track:2VsK5maDIMwgWM0rLMFCLG,0.722,0.858,11,-8.009,1,0.0472,0.0276,1.84e-05,0.311,0.925,127.512,373227,4,26.30378,16
