Track,Artist,URI,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorusHit,sections
The Chain Of Love,Clay Walker,spotify:track:68AhslXGVDKUUyHnDkORGF,0.533,0.315,2,-14.349,1,0.0308,0.235,1.19e-05,0.0939,0.316,140.918,304507,4,21.52128,18
Birthday Sex,Jeremih,spotify:track:4NpDZPwSXmL0cCTaJuVrCw,0.677,0.523,7,-5.603,0,0.0439,0.295,0,0.151,0.446,60.02,226507,4,108.98067,4
Some Things Never Change,Tim McGraw,spotify:track:2xVsM0134vrQSNFZOPcBHZ,0.545,0.61,4,-6.396,1,0.027,0.355,1.21e-06,0.18,0.415,89.924,236267,4,50.98073,11
Choppa Style,Choppa Featuring Master P,spotify:track:50fr7aJFdGsPgA66bxfRPG,0.896,0.703,11,-6.032,1,0.221,0.0697,6.07e-06,0.0699,0.618,95.059,223583,4,24.85809,10
Better As A Memory,Kenny Chesney,spotify:track:5Wz9a5T5T3JgVDxMpX9BFu,0.576,0.302,2,-11.845,1,0.033,0.433,3.3e-05,0.133,0.145,70.932,252707,4,27.44475,8
All Jacked Up,Gretchen Wilson,spotify:track:1B9FG4cLQujWD1NVMVbJwY,0.392,0.928,0,-3.702,1,0.153,0.189,0,0.183,0.765,188.72,212520,3,34.63472,9
Startin' With Me,Jake Owen,spotify:track:5bQ8psGbXl0heZAiwG9jW6,0.487,0.653,11,-5.393,1,0.0522,0.109,5.15e-06,0.112,0.319,159.42,236027,4,24.03646,11
Single,Natasha Bedingfield,spotify:track:5BFMUpscSbYVT2V9j5d275,0.621,0.644,2,-5.624,1,0.115,0.0466,0,0.549,0.526,168.015,237600,4,34.20135,11
Dig In,Lenny Kravitz,spotify:track:0mBmE1IzBpbhfwEU4nd4ew,0.671,0.921,9,-3.878,1,0.0291,0.0129,0.0235,0.0579,0.825,118.424,217533,4,25.07862,14
Dey Know,Shawty Lo,spotify:track:6TQANhh0iV17xMeExcH6qj,0.428,0.714,8,-5.574,1,0.399,0.0895,0,0.766,0.678,110.017,198093,3,27.70688,12
Another Postcard (Chimps),Barenaked Ladies,spotify:track:6rMx1neL9mLYivQ5U6PFk3,0.621,0.747,1,-6.552,0,0.0782,0.00227,0.000234,0.0449,0.726,172.31,205267,4,63.6742,8
The Game Of Love,Santana Featuring Michelle Branch,spotify:track:41IShViF79gmulEkIHAjcb,0.59,0.929,2,-3.236,1,0.0478,0.0714,0.000153,0.0598,0.674,119.818,254467,4,21.89836,15
God's Will,Martina McBride,spotify:track:1gnGpGoosJEKQRs5MNoQQw,0.398,0.332,1,-9.106,1,0.0317,0.587,0,0.0846,0.191,121.531,349333,3,41.58854,12
Int'l Players Anthem (I Choose You),UGK Featuring OutKast,spotify:track:2bQdgtO42TfS37YWupeMrr,0.697,0.681,4,-5.084,0,0.219,0.0598,0,0.301,0.82,77.847,258987,4,96.86161,10
Savin' Me,Nickelback,spotify:track:4Gd9PUEuOTOJtbgd4YxLXM,0.441,0.815,3,-4.088,1,0.0276,0.000731,0,0.414,0.522,164.021,219320,4,42.62023,9
Calling All Angels,Train,spotify:track:0E29BKKGCJHcb7b9oIWgGB,0.454,0.839,3,-5.368,1,0.0441,0.0746,0,0.279,0.529,166.166,242200,4,34.74606,8
Goodbye Time,Blake Shelton,spotify:track:1M9qgq0SaZ5OuAeU0GKXif,0.51,0.348,2,-7.849,1,0.0261,0.295,2.47e-05,0.242,0.159,77.041,201733,4,62.27506,10
Let's Go,Trick Daddy Featuring Lil Jon & Twista,spotify:track:1fLibtVj3MrNTwRZq5yUOs,0.748,0.767,11,-7.806,0,0.172,0.0267,0,0.334,0.519,133.929,222200,4,29.61862,9
Energy,Keri Hilson,spotify:track:0VI3YNoksmAn0LMnTVhBkq,0.427,0.767,6,-5.783,1,0.143,0.0788,0,0.095,0.651,76.711,209840,4,35.25273,9
Something To Be Proud Of,Montgomery Gentry,spotify:track:4D8uIY6Wzj7dJDaw0dW0UF,0.645,0.693,0,-6.481,1,0.0344,0.0811,1.22e-05,0.175,0.553,97.555,256600,4,30.72744,11
Wanna Get To Know You,G-Unit Featuring Joe,spotify:track:1dHJETCn2X1R1YwVlMvSza,0.513,0.826,10,-3.651,0,0.132,0.106,0,0.0675,0.889,76.91,265027,1,41.82272,11
Smile,Lonestar,spotify:track:1aDoyG4LiKT3o4ZrQK1auW,0.467,0.492,7,-8.908,1,0.0295,0.234,0,0.113,0.156,74.945,213760,4,23.90774,11
Left & Right,D'Angelo Featuring Method Man And Redman,spotify:track:4EQ0dK6Sg7v685NGrQvuki,0.842,0.405,1,-9.504,1,0.628,0.219,0,0.368,0.824,91.972,286467,4,31.87558,12
Not Ready To Make Nice,Dixie Chicks,spotify:track:6LCEyZZHFF4ebF1Mike1s5,0.425,0.554,6,-4.145,1,0.0298,0.134,8.56e-05,0.0963,0.288,83.917,237297,4,39.03842,9
What It Feels Like For A Girl,Madonna,spotify:track:6rQcK4xOzePDdrTg7Yv6d6,0.67,0.627,8,-9.497,1,0.0478,0.201,0.00161,0.154,0.582,104.988,283893,4,36.8961,11
Lonely No More,Rob Thomas,spotify:track:4faFAhOflLzhfJECveRwva,0.551,0.896,9,-3.152,0,0.109,0.033,0,0.0899,0.858,171.79,226640,4,42.89547,10
Bartender,T-Pain Featuring Akon,spotify:track:5kxddRG1RZaZROadk7iC4D,0.675,0.394,8,-8.539,1,0.133,0.0611,0,0.214,0.405,104.987,238800,4,18.39244,8
The Baby,Blake Shelton,spotify:track:3ABB9ZDbKhAH5iBYp4bE4x,0.502,0.533,4,-6.983,1,0.0263,0.312,0,0.277,0.281,86.406,234733,4,31.91334,12
I Need You,Tim McGraw With Faith Hill,spotify:track:69CIs9za4BDajb7hnbDBX8,0.508,0.594,4,-7.067,1,0.0282,0.355,0.000228,0.143,0.215,159.298,247973,4,39.81057,12
The Voice Within,Christina Aguilera,spotify:track:42JgHvkBiAc5ivo0gvVRvQ,0.484,0.439,2,-5.995,1,0.0336,0.556,0,0.251,0.157,69.945,304013,4,22.48541,11
So Far Away,Staind,spotify:track:6FOpPA0a80RuBqqgDozvja,0.407,0.896,6,-2.935,1,0.063,0.012,0,0.196,0.156,138.697,243573,3,49.8949,8
Figured You Out,Nickelback,spotify:track:1Yuim9eHBfG8YUJII28XDF,0.544,0.867,10,-5.527,1,0.0517,2.63e-05,0.0165,0.266,0.726,93.925,228480,4,61.52162,11
We Weren't Crazy,Josh Gracin,spotify:track:1P0QYbg9KhGtv2OvvYgAWq,0.418,0.84,0,-2.622,1,0.041,0.21,1.38e-06,0.162,0.659,164.02,227307,4,20.60583,10
Someday Out Of The Blue,Elton John,spotify:track:1MtLyoONKfK41bQONcARsn,0.571,0.83,10,-6.757,1,0.046,0.265,0,0.0764,0.483,159.872,287933,4,32.09843,12
Cowboy Take Me Away,Dixie Chicks,spotify:track:3rXCZRMiMZp0feGcYXpwYX,0.467,0.622,6,-7.255,1,0.031,0.365,0.00527,0.0982,0.455,164.418,287267,4,24.23904,15
"A Little Less Sixteen Candles, A Little More Touch Me",Fall Out Boy,spotify:track:4pmU8AtVu9qU40Xd9zjEfA,0.538,0.889,7,-3.586,1,0.0596,0.00702,0,0.312,0.695,133.044,169027,4,29.83664,9
Waitin' On A Woman,Brad Paisley,spotify:track:3uJggzf2q1lCOl8EiQHFvN,0.548,0.617,0,-7.093,1,0.0283,0.0846,5.09e-05,0.113,0.339,76.371,272587,4,32.50971,11
I Can't Wait,Sleepy Brown Featuring OutKast,spotify:track:23XFjkEHUpVh3fmcNJFkaR,0.855,0.63,10,-7.569,0,0.27,0.255,0,0.331,0.578,102.922,272547,4,42.08679,9
No Air,Glee Cast,spotify:track:31gAxJAKHU8meGl9HqpdGY,0.472,0.764,11,-7.249,1,0.0578,0.139,0,0.152,0.489,160.08,262667,4,26.06863,10
Hey Ma,"Cam'Ron Featuring Juelz Santana, Freekey Zekey & Toya",spotify:track:0Uhnzk5zI46IRlQ04LNOtc,0.791,0.666,8,-5.484,1,0.341,0.0256,6.33e-06,0.0796,0.938,90.345,232533,4,26.47049,12
The Cowboy In Me,Tim McGraw,spotify:track:7gHoT3JZocCWKWkMWvAGix,0.488,0.569,2,-7.323,1,0.0294,0.076,1.06e-06,0.0796,0.153,71.92,244507,4,22.57192,11
Breakeven,The Script,spotify:track:38xWaVFKaxZlMFvzNff2aW,0.63,0.698,10,-4.51,1,0.0244,0.173,0,0.0789,0.529,94.023,261427,4,21.52347,10
Green Light,John Legend Featuring Andre 3000,spotify:track:72by3Re4C3eVEBXvsUo0zV,0.622,0.882,9,-5.59,0,0.119,0.0912,0,0.216,0.762,77.506,284187,4,27.35507,11
Hotel,Cassidy Featuring R. Kelly,spotify:track:4hHXhCRSnOKd6nMGaivmD0,0.68,0.659,0,-6.855,1,0.211,0.118,0,0.107,0.411,91.259,247040,4,21.76231,11
How Do You Get That Lonely,Blaine Larsen,spotify:track:2shSwyk8jmYnfedaOvQpU4,0.594,0.506,5,-5.487,1,0.0267,0.446,0,0.0616,0.268,135.809,248533,4,45.6971,14
Replay,Iyaz,spotify:track:5vlEg2fT4cFWAqU5QptIpQ,0.706,0.751,9,-6.323,1,0.0708,0.173,0,0.168,0.195,91.031,182307,4,22.9966,10
I'll Be,Reba McEntire,spotify:track:18RX9Q1yUgnB8Uuv6vM7ul,0.711,0.31,7,-11.856,0,0.924,0.739,0,0.225,0.721,47.724,69907,4
She Loves Me Not,Papa Roach,spotify:track:1eRgyfyizDWISeS99kwLNC,0.598,0.955,2,-4.52,1,0.0916,0.00122,0,0.243,0.402,119.126,209573,4,122.44301,5
Dance With My Father,Luther Vandross,spotify:track:7snmvZMLdGGk3l9PcvoYSM,0.739,0.341,10,-9.971,1,0.0378,0.525,1.1e-06,0.072,0.231,80.958,266000,4,19.65654,10
Angel,Amanda Perez,spotify:track:7DSfv2r0Km90N97qlRTxou,0.631,0.496,9,-8.279,0,0.0598,0.428,1.01e-06,0.107,0.365,143.735,217627,4,39.86737,11
Once In A Lifetime,Keith Urban,spotify:track:10TLpTjjLKcpBN6kayS0mI,0.616,0.837,0,-5.266,1,0.0472,0.0592,0.00994,0.482,0.62,132.012,353813,4,47.09772,15
Get Like Me,David Banner Featuring Chris Brown,spotify:track:2IBF9lQ9lgVai8LkskI5L7,0.823,0.753,1,-4.199,1,0.476,0.00323,0,0.228,0.656,117.281,224547,5,51.43202,9
Hey Baby,No Doubt Featuring Bounty Killer,spotify:track:2QsoVMTKj5m5kgztTOep98,0.705,0.872,11,-3.557,0,0.126,0.0618,0,0.227,0.75,93.628,207040,4,42.56562,7
My Town,Montgomery Gentry,spotify:track:5M8oqeozsjPMSXbkjo0SyD,0.511,0.846,2,-6.677,1,0.0531,0.00258,0,0.0777,0.528,93.848,285587,4,22.36433,11
I Love This Bar,Toby Keith,spotify:track:32jHB7W9b08OTorAqR0cJo,0.608,0.825,2,-6.303,1,0.0419,0.024,0.00656,0.346,0.454,115.049,335333,4,25.56418,13
Just Because,Jane's Addiction,spotify:track:3k6L0H08zSY5yRDgqI8fqx,0.369,0.996,10,-1.531,0,0.0931,3.83e-05,0.14,0.249,0.209,98.162,231853,4,23.85544,11
Holy Water,Big & Rich,spotify:track:4qCGe8cM5ycEKcPJdRyk3m,0.536,0.765,0,-1.991,1,0.0277,0.0451,6.97e-06,0.344,0.456,94.677,256813,4,31.7809,11
A Different World,Bucky Covington,spotify:track:0E0B8a7LSVgbQL160oUnwO,0.62,0.686,9,-5.027,1,0.0276,0.0327,0,0.101,0.464,128.962,208573,4,16.46621,12
Love Sex Magic,Ciara Featuring Justin Timberlake,spotify:track:7xdmTEHRbgQuLR8KpRLLnn,0.893,0.665,1,-5.07,1,0.137,0.0201,0,0.299,0.874,107.029,219568,4,40.3001,11
Whatever It Is,Zac Brown Band,spotify:track:4o8STNAL91xc7EvuvqSKk1,0.686,0.576,1,-6.632,1,0.0284,0.443,1.7e-05,0.212,0.72,83.971,208213,4,35.7802,10
Kiss This,Aaron Tippin,spotify:track:038jgLNIvp7QQNf5vILf5d,0.765,0.706,6,-5.477,0,0.026,0.047,4.25e-06,0.36,0.669,116.021,173760,4,18.74487,10
You're Like Comin' Home,Lonestar,spotify:track:401olpZBrdF03wa5lJfgdy,0.625,0.698,1,-6.375,1,0.029,0.066,0,0.116,0.36,116.028,240560,4,23.23036,11
Canadian Idiot,"""Weird Al"" Yankovic",spotify:track:1gloYGAZI6eHp6MEPjLuL3,0.543,0.697,8,-9.211,1,0.0612,0.00206,1.82e-06,0.343,0.861,185.978,143040,4,49.44141,7
The Jump Off,Lil' Kim Featuring Mr. Cheeks,spotify:track:6UZS3KgNc0NF13bbtQTzD6,0.837,0.736,10,-8.367,0,0.378,0.225,0,0.0549,0.905,104.907,234093,4,35.8502,11
I'm A Thug,Trick Daddy,spotify:track:6j2aNuhJJUnRj6UHcvn5PI,0.933,0.562,11,-5.963,1,0.122,0.0275,0,0.102,0.587,139.981,254400,4,39.18599,13
She's More,Andy Griggs,spotify:track:0bF8vEqQyvTfAMWkbP7MnY,0.679,0.528,7,-7.901,1,0.0267,0.0754,0,0.12,0.274,99.035,199733,4,36.15749,8
Snap Yo Fingers,Lil Jon Featuring E-40 & Sean Paul Of The YoungBloodZ,spotify:track:6o3s08kk2fQI37vxGZDrJ1,0.835,0.757,8,-5.029,0,0.23,0.00647,0,0.29,0.626,82.038,274387,4,23.45474,11
He Can't Love U,Jagged Edge,spotify:track:3VEZvzr84WVnoorZ4tlBSw,0.721,0.836,8,-3.972,0,0.206,0.112,0,0.235,0.508,126.279,244053,4,18.75298,11
Falling Down,Selena Gomez & The Scene,spotify:track:6PAL3nzEgroNOMurJAjpFX,0.58,0.898,0,-3.517,1,0.0832,0.000146,7.87e-06,0.359,0.805,140.016,184680,4,28.03375,10
Gives You Hell,The All-American Rejects,spotify:track:6ihL9TjfRjadfEePzXXyVF,0.718,0.691,4,-6.44,1,0.0387,0.0159,0,0.0627,0.552,100.008,213107,4,48.82539,9
teachme,Musiq Soulchild,spotify:track:0ODFPypnJLE6hKgahiuSzn,0.499,0.61,8,-5.11,0,0.135,0.473,0,0.0722,0.436,172.969,260773,3,37.14811,12
Say I Yi Yi,Ying Yang Twins,spotify:track:46XvcuEZFFInDilbYUNHBn,0.782,0.627,8,-6.509,0,0.115,0.00233,1.27e-05,0.201,0.485,94.967,272507,4,35.96025,14
The Truth,Jason Aldean,spotify:track:25rV6ArwFMht49oONoqSLQ,0.496,0.577,9,-5.305,1,0.0257,0.234,2.4e-06,0.109,0.381,143.014,238413,4,42.26902,12
Irresistible,Jessica Simpson,spotify:track:2TVSa07y6g3HRn4oLWv57M,0.659,0.966,8,-2.783,0,0.0538,0.0279,8.25e-05,0.0489,0.687,93.008,193600,4,23.649,8
Who I Am Hates Who I've Been,Relient K,spotify:track:23zxVVtHjo2mbtAoAg5XB4,0.398,0.902,3,-3.518,1,0.0861,0.00289,0,0.066,0.491,166.823,232267,4,26.31202,10
Faint,Linkin Park,spotify:track:4Yf5bqU3NK4kNOypcrLYwU,0.554,0.978,4,-3.554,1,0.131,0.111,0,0.0731,0.594,135.095,162600,4,51.77019,5
In My Daughter's Eyes,Martina McBride,spotify:track:7LkQBDAiS0GVSO5JQuYDzY,0.357,0.302,8,-7.191,1,0.0362,0.869,0,0.157,0.376,122.622,193800,4,41.11284,8
"This Ain't A Scene, It's An Arms Race",Fall Out Boy,spotify:track:1oagRT7LfpVlNJN6FSZDGp,0.435,0.887,9,-4.07,1,0.0636,0.000747,0,0.0327,0.408,199.935,212040,4,47.89359,9
Sexy Love,Ne-Yo,spotify:track:7pWa7D8VkfekEL4crQLux4,0.619,0.522,8,-6.3,1,0.043,0.298,0.000219,0.0617,0.505,93.872,221160,4,21.10354,8
Ocean Avenue,Yellowcard,spotify:track:23oxJmDc1V9uLUSmN2LIvx,0.486,0.904,6,-3.751,0,0.0638,3.43e-05,2.83e-05,0.0947,0.786,173.734,198267,4,28.46626,10
I'm Outta Love,Anastacia,spotify:track:2CaseM6BKvQpi6blK8nbxC,0.761,0.716,10,-5.8,0,0.056,0.398,0,0.0771,0.649,119.406,245400,4,32.71109,10
The Woman With You,Kenny Chesney,spotify:track:38svIEZx14taLmeQQfMFDv,0.55,0.664,7,-7.161,1,0.0348,0.0672,4.31e-05,0.114,0.273,139.933,270000,4,40.0938,13
Bad Day,Daniel Powter,spotify:track:0mUyMawtxj1CJ76kn9gIZK,0.599,0.785,3,-4.013,1,0.0309,0.448,0.00336,0.151,0.52,140.046,233640,4,55.67392,10
Liar,Profyle,spotify:track:18jS43nfrzTvN68Q9tkjDh,0.694,0.617,10,-3.559,0,0.049,0.226,0,0.247,0.305,114.064,297893,4,45.87054,9
Leavin',Jesse McCartney,spotify:track:20ORwCJusz4KS2PbTPVNKo,0.687,0.71,9,-5.84,1,0.0522,0.0283,3.71e-06,0.0689,0.886,79.235,216880,4,35.93895,9
Frontin',Pharrell Featuring Jay-Z,spotify:track:0iFOG4Ki9aDmJUYUFHQlPG,0.894,0.404,9,-5.913,0,0.13,0.453,1.57e-06,0.0801,0.759,102.009,236507,4,19.55053,11
My Next Thirty Years,Tim McGraw,spotify:track:7AHw9SfOITU9Q7sj3V5vxV,0.605,0.804,5,-7.521,1,0.0363,0.265,4.93e-06,0.345,0.601,98.866,217733,4,38.91626,9
Pull Up,Mr. Vegas,spotify:track:5NhqD8ODDHOOOXrqlctPUL,0.962,0.632,11,-4.7,0,0.176,0.116,0,0.108,0.892,119.912,213467,4,25.05954,10
"My, Oh My",The Wreckers,spotify:track:0fGIhWOJecR9u9Bo9UOTKC,0.508,0.843,0,-4.433,1,0.0349,0.211,4.16e-05,0.254,0.766,176.043,210187,4,66.29341,6
Presidential,YoungBloodZ,spotify:track:281kNQmgirthnKNA5LHQSs,0.682,0.523,2,-9.69,1,0.335,0.0237,0,0.18,0.366,170.049,241120,4,57.08635,9
American Child,Phil Vassar,spotify:track:3BcGTyGnofcaQlxEaHyuPD,0.397,0.685,2,-5.815,1,0.0277,0.252,0,0.157,0.443,168.121,189373,3,51.54707,10
F.U.R.B. (F U Right Back),Frankee,spotify:track:7jElrCgQJBcVLsbMRKni2t,0.787,0.632,8,-3.487,1,0.137,0.103,6.78e-06,0.388,0.612,141.026,198173,4,18.091,9
Can't Go For That,Tamia,spotify:track:0kyvUS4lUq0UBhVTnJNkgo,0.668,0.698,11,-7.036,0,0.0714,0.242,6.32e-05,0.06,0.448,106.041,226333,4,81.8156,8
Quitame Ese Hombre,Pilar Montenegro,spotify:track:51nRQic7PFMD4NsdRj6soX,0.691,0.631,0,-4.423,0,0.044,0.202,0,0.246,0.967,156.005,240480,4,34.99476,10
Whiskey Lullaby,Brad Paisley Featuring Alison Krauss,spotify:track:4BXkf6yww23Vdju7E1fUrn,0.587,0.35,2,-10.954,1,0.0318,0.74,0,0.156,0.17,74.479,259453,4,42.00607,14
Good Is Good,Sheryl Crow,spotify:track:1BFfvGcVL0CdnqWmZM3bH2,0.481,0.832,6,-3.555,0,0.0342,0.0132,0,0.226,0.336,142.867,257267,4,64.86348,11
We Fly High,Jim Jones,spotify:track:5rXkgeY6rpcHcsolCpXZHR,0.685,0.8,1,-6.564,1,0.298,0.0847,0,0.092,0.483,120.226,236080,5,22.20191,12
I'm N Luv (Wit A Stripper),T-Pain Featuring Mike Jones,spotify:track:1lih9AUGlOI2qbAkptdBsr,0.731,0.368,8,-10.38,1,0.0688,0.00544,0,0.193,0.512,145.171,265333,4,26.28335,11
1985,Bowling For Soup,spotify:track:5oQcOu1omDykbIPSdSQQNJ,0.606,0.887,4,-4.404,1,0.0598,0.000242,0,0.337,0.903,119.974,193000,4,34.92338,8
Trapped In The Closet,R. Kelly,spotify:track:45LrQ3tg1z8plpuQRCuSwE,0.551,0.583,4,-6.473,1,0.159,0.539,0,0.365,0.419,107.424,992160,4,22.0433,29
No Letting Go,Wayne Wonder,spotify:track:5dWfl2PBpKHpBVdz95wxK1,0.495,0.819,5,-5.656,0,0.0444,0.0479,0.000215,0.177,0.318,100.213,202013,4,39.11311,7
Wish You Were Here,Incubus,spotify:track:6KtLECDztnah63TNmV4Plw,0.246,0.768,9,-7.48,1,0.0387,0.000631,0.301,0.102,0.35,169.873,212733,4,35.41351,11
Use Somebody,Kings Of Leon,spotify:track:5VGlqQANWDKJFl0MBG3sg2,0.276,0.715,0,-5.356,1,0.0432,0.00552,0.000417,0.201,0.173,137.028,230760,4,45.76393,11
Lollipop,Lil Wayne Featuring Static Major,spotify:track:4P7VFiaZb3xrXoqGwZXC3J,0.829,0.428,0,-9.469,1,0.083,0.055,0.00423,0.137,0.448,148.077,299333,4,54.38274,12
Pop A Top,Alan Jackson,spotify:track:3KIUKvwteP1HFA5UcvvL11,0.699,0.477,2,-9.339,1,0.031,0.291,0,0.164,0.83,118.382,185427,4,22.02614,8
Just Like A Pill,P!nk,spotify:track:1BpV8IGf4XsRRJf4Xuui9q,0.689,0.774,9,-4.528,1,0.0278,8.85e-05,0,0.0941,0.253,102.052,236600,4,29.65438,10
Sweet And Low,Augustana,spotify:track:1W4c3lEi67BG5Ev7CgYqNi,0.443,0.727,11,-4.455,1,0.0315,0.00572,0.000845,0.106,0.407,151.93,214067,4,30.76823,11
100 Years,Five For Fighting,spotify:track:2lFlveK1y13WWp3vnQtrr3,0.643,0.569,7,-7.459,1,0.0276,0.544,2.17e-05,0.178,0.275,120.507,244600,4,48.01997,9
Riddle,En Vogue,spotify:track:5AYyDRotbApDiucOpJnFGr,0.805,0.54,10,-5.047,0,0.0406,0.139,1.68e-05,0.0753,0.701,95.999,309813,4,21.0023,15
Cupid Shuffle,Cupid,spotify:track:07Tx168RSsUS1HqkDIOZbH,0.785,0.582,5,-4.877,0,0.237,0.191,0,0.2,0.861,71.774,231360,4,47.51155,9
Building Bridges,Brooks & Dunn With Sheryl Crow & Vince Gill,spotify:track:1mLStmTgqH0nBzds3S4jkJ,0.677,0.77,9,-4.245,1,0.0255,0.00717,1.04e-05,0.0425,0.686,105.009,262867,4,53.34801,11
Cry For You,September,spotify:track:4s3CHmungRHAI5ho2edqXb,0.776,0.878,9,-3.377,1,0.0304,0.00141,0.000204,0.0574,0.96,130.022,211600,4,29.39719,12
Got Ur Self A...,Nas,spotify:track:09wQdd0JQbkp9yKfRfwhjG,0.699,0.869,11,-4.263,0,0.238,0.0118,0,0.0982,0.616,93.612,228627,4,28.28307,11
I Melt,Rascal Flatts,spotify:track:02UnamzTn2rySwzcMkq5qx,0.573,0.662,9,-4.461,1,0.0265,0.209,3.92e-05,0.323,0.256,140.046,234253,4,42.53444,11
N Dey Say,Nelly,spotify:track:7GgeZtT72GXe9rfJVL5NUt,0.866,0.771,0,-4.032,1,0.0385,0.232,0,0.182,0.719,97.656,217080,4,30.53093,8
Drop It Like It's Hot,Snoop Dogg Featuring Pharrell,spotify:track:2NBQmPrOEEjA8VbeWOQGxO,0.888,0.632,1,-3.872,1,0.219,0.19,0,0.101,0.662,91.979,266067,4,46.37192,13
Schism,Tool,spotify:track:55mJleti2WfWEFNFcBduhc,0.567,0.714,9,-8.512,0,0.0302,0.0012,0.42,0.186,0.191,107.438,403533,3,67.57741,17
Hot N Cold,Katy Perry,spotify:track:1y4eb6hmAvsqlDOl3fx9kk,0.706,0.841,7,-3.956,1,0.0418,7.95e-05,0,0.0688,0.861,132.032,220227,4,125.52983,5
Love Me Right (Oh Sheila),Angel City Featuring Lara McAllen,spotify:track:0kQTioPt53cX2uUk3POlxe,0.558,0.801,5,-7.691,0,0.0295,0.00712,0.0107,0.131,0.85,132.023,195227,4,60.36706,9
Charlie Last Name: Wilson,Charlie Wilson,spotify:track:6UZqMYYQQThvV55IQPvscO,0.653,0.529,7,-6.481,1,0.201,0.439,0,0.194,0.609,67.03,215867,4,39.9709,8
The Way,Jill Scott,spotify:track:49aUxrufliNDGj7MTm7pNU,0.717,0.402,1,-9.712,1,0.0316,0.0187,0.0113,0.0994,0.453,140.418,255733,4,32.93952,12
All Summer Long,Hit Masters,spotify:track:1c6vqb5WxKxXrilpPDzWhb,0.564,0.893,7,-4.606,1,0.0238,7.83e-05,0.389,0.214,0.892,103.023,228641,4,39.69551,12
Gold Digger,Kanye West Featuring Jamie Foxx,spotify:track:1PS1QMdUqOal0ai3Gt7sDQ,0.631,0.696,1,-5.572,0,0.348,0.0192,0,0.0554,0.621,92.941,207627,4,28.78886,11
Ride Wit Me,Nelly Featuring City Spud,spotify:track:3Gf5nttwcX9aaSQXRWidEZ,0.85,0.7,7,-6.49,1,0.0478,0.0616,1.8e-06,0.244,0.722,101.875,291782,4,115.98036,9
Baby Boy,Beyonce Featuring Sean Paul,spotify:track:4WY3HyGXsWqjFRCVD6gnTe,0.655,0.488,1,-9.17,1,0.22,0.0825,1.16e-06,0.221,0.791,91.025,244827,4,30.18238,12
Love Song,Sara Bareilles,spotify:track:4E6cwWJWZw2zWf7VFbH7wf,0.583,0.786,2,-3.142,0,0.0301,0.0208,0,0.188,0.573,123.052,258827,4,23.00824,14
A.D.I.D.A.S.,Killer Mike Featuring Big Boi,spotify:track:4Ol9JFw2Icl79oTqH1sG4t,0.927,0.838,10,-2.741,0,0.227,0.00793,1.11e-06,0.488,0.69,93.031,211400,4,43.10275,10
"Jumpin', Jumpin'",Destiny's Child,spotify:track:4pmc2AxSEq6g7hPVlJCPyP,0.771,0.685,1,-4.639,1,0.0567,0.00543,0.00157,0.0537,0.683,88.997,230200,4,46.03402,10
You Raise Me Up,Josh Groban & The African Children's Choir,spotify:track:4TbNLKRLKlxZDlS0pu7Lsy,0.25,0.136,10,-12.162,1,0.037,0.673,0.000157,0.107,0.0981,118.086,292333,4,28.80315,12
So Sexy,Twista Featuring R. Kelly,spotify:track:4mZpHYUrOvvmXCoyLLF7s7,0.868,0.805,11,-3.218,0,0.178,0.126,0,0.096,0.544,143.983,231200,4,27.22702,9
I'm Like A Lawyer...(Me & You),Fall Out Boy,spotify:track:6A9nyMBdNUzVcFHZUEZ71F,0.529,0.8,1,-3.79,1,0.0318,0.00301,1.17e-05,0.102,0.498,96.81,211720,4,62.42293,6
Gettin' Some,Shawnna,spotify:track:4uNisev7PGUAixBOagpgyY,0.825,0.586,4,-6.044,0,0.336,0.0901,0,0.0635,0.611,78.03,202760,4,52.22035,12
I'm So Paid,Akon Featuring Lil Wayne & Young Jeezy,spotify:track:5264rU21ndum3CYYaSGUUm,0.471,0.865,6,-4.179,1,0.325,0.118,0,0.0994,0.516,92.037,263640,4,36.6429,13
Lolli Lolli (Pop That Body),"Three 6 Mafia Featuring Project Pat, Young D & Superpower",spotify:track:4xWMTkwknjh8FzxNrkwLl6,0.89,0.946,2,-5.673,1,0.0489,0.0188,0.000128,0.11,0.872,120.0,251373,4,25.18763,13
Clothes Off!!,Gym Class Heroes,spotify:track:6miqdoICzUXCL5UHCuucjK,0.761,0.69,11,-5.56,1,0.11,0.0225,0,0.34,0.742,114.987,235480,4,69.93886,10
Hey Papi,Jay-Z Featuring Memphis Bleek & Amil,spotify:track:5RpSXFipAX2W6zo4HnHScn,0.784,0.872,1,-5.321,0,0.316,0.0408,0.000632,0.137,0.908,158.063,268693,4,38.00691,14
Six-Pack Summer,Phil Vassar,spotify:track:23qDMWnwf8p0pr5slljB6i,0.725,0.733,0,-6.66,1,0.0242,0.508,0,0.173,0.843,100.311,219827,4,27.0663,8
Sensual Seduction,Snoop Dogg,spotify:track:1wva1IlWLDNLgwipUWcmjy,0.756,0.829,11,-3.973,1,0.0682,0.003,3.46e-05,0.0578,0.504,120.163,245520,4,32.01424,11
