Track,Artist,URI,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorusHit,sections
Wherever You Go,Voices Of Theory,spotify:track:4G3HuXbtn7AwtW4aCIaMxx,0.527,0.461,11,-7.57,1,0.0252,0.687,0,0.187,0.261,107.836,339760,4,42.08867,10
Hooked On You,Silk,spotify:track:31lLKnvcv9OLCq9uQoxOzb,0.598,0.56,6,-7.401,1,0.0278,0.0429,1.2e-05,0.12,0.775,179.529,289933,4,21.44345,13
Baby Luv,Groove Theory,spotify:track:5R20SLXw67E9YarADeTIoe,0.741,0.71,0,-9.377,1,0.0612,0.00404,0.00194,0.099,0.747,97.329,287267,4,30.95564,14
Santa's A Fat Bitch,Insane Clown Posse,spotify:track:2h4voue0Zb6X8W902p27sK,0.85,0.546,1,-12.971,1,0.206,0.00574,0,0.719,0.655,94.28,262525,4,46.36628,10
Kiss You All Over,No Mercy,spotify:track:69DUJJ9xWtS12GOWDSq4XW,0.655,0.823,2,-10.03,1,0.0357,0.0276,0.00196,0.0578,0.768,110.924,274400,4,49.83047,14
Sweetest Thing,U2,spotify:track:7ndGFo9nZ108KPgXtfYWCe,0.524,0.641,0,-8.967,1,0.0497,0.0437,2.78e-05,0.159,0.482,141.65,184543,4,46.24419,9
Let's Try It Again,New Kids On The Block,spotify:track:27EP6MYMINYtwhkTagoiQD,0.554,0.361,8,-14.35,1,0.0257,0.142,0,0.123,0.278,136.625,231320,4,20.87243,9
If You Love Me,Mint Condition,spotify:track:3VZMAx8GdrO73kvTZDD8rU,0.442,0.585,6,-6.012,1,0.0305,0.606,5.85e-05,0.185,0.233,118.736,385720,4,60.48282,16
Chattahoochee,Alan Jackson,spotify:track:59kHPbwyyCApYA8RQQEuXm,0.606,0.706,0,-9.665,1,0.0379,0.362,0,0.16,0.819,174.533,148160,4,35.96391,9
Hurting Kind (I've Got My Eyes On You),Robert Plant,spotify:track:3OmJpNqoJtxO3leWJkk53O,0.528,0.919,9,-7.005,1,0.0761,0.000446,0.00201,0.339,0.514,159.197,251160,4,21.72976,11
Nobody Knows,The Tony Rich Project,spotify:track:2PsHIonOTmX6bSrzIJSjyS,0.64,0.433,5,-9.432,1,0.0374,0.509,4.9e-06,0.103,0.25,176.086,306933,4,38.32418,16
Summer Rain,Belinda Carlisle,spotify:track:4tWlR5VTAAa1mwi7E4qJb1,0.734,0.815,5,-9.203,1,0.0303,0.0407,2.85e-06,0.0555,0.958,128.869,332400,4,27.57265,14
Closer,Nine Inch Nails,spotify:track:2oDqmfa2g8W893LlwJG1qu,0.547,0.714,10,-8.628,0,0.044,0.000242,0.636,0.122,0.541,89.996,373000,4,42.80081,12
Something That We Do,Clint Black,spotify:track:6xN5xsIl2cR1pOjnzShHAN,0.543,0.43,7,-7.483,1,0.0308,0.558,6.46e-06,0.141,0.277,131.908,237693,4,29.21986,10
I'll See You In My Dreams,Giant,spotify:track:5Pr7EYxfxsduely39MZBvF,0.412,0.493,2,-12.025,1,0.033,0.0561,0.000441,0.044,0.116,132.779,286707,4,35.04603,14
Backyard Boogie,Mack 10,spotify:track:0Bbd5inN2znpGQkxZbqmmU,0.853,0.603,1,-7.85,1,0.226,0.14,0,0.0783,0.546,95.936,259181,4,40.24975,12
Chains Around My Heart,Richard Marx,spotify:track:04RhEX12gZhGanoLLe75sM,0.481,0.467,6,-10.442,0,0.0292,0.134,1.94e-05,0.13,0.115,81.054,344600,4,52.26306,13
What's My Age Again?,Blink-182,spotify:track:4LJhJ6DQS7NwE7UKtvcM52,0.391,0.951,6,-7.419,1,0.0692,0.0126,0.000378,0.0878,0.468,157.66,148360,4,39.24264,6
B-Please,Snoop Dogg Featuring Xzibit & Nate Dogg,spotify:track:3NtWv3qkEIpAsLxor3Sbzm,0.881,0.685,7,-4.064,1,0.235,0.0109,0,0.263,0.725,95.009,235040,4,34.36973,12
What's So Different,Ginuwine,spotify:track:7jgZiwNyTH08evb3bDLfIy,0.798,0.616,11,-8.788,0,0.151,0.00941,5.09e-06,0.0637,0.96,78.884,235400,4,46.32599,7
So Help Me Girl,Joe Diffie,spotify:track:1oJvv6D3TYxJDlVTrtJU7b,0.616,0.362,9,-9.518,1,0.0224,0.627,0,0.368,0.415,88.522,212093,4,28.03527,11
Personal Jesus,Depeche Mode,spotify:track:1xShPgQbOUa98avWJQFDBY,0.637,0.682,11,-11.625,1,0.0366,0.0112,0.0234,0.0473,0.714,129.983,224907,4,62.14972,6
It's Not A Love Thing,Geoffrey Williams,spotify:track:2CBkPy64pYPRJMwWzONd3H,0.691,0.677,5,-11.015,0,0.0304,0.154,1.89e-05,0.173,0.765,110.129,306200,4,57.37526,10
God Bless The Child,Shania Twain,spotify:track:5VlcN32sMteWvg1Qg57Av6,0.413,0.0223,4,-14.562,1,0.0479,0.911,0,0.179,0.339,144.587,90733,5,19.61251,5
Love You All My Lifetime,Chaka Khan,spotify:track:2yTswsiLkNGzzzX54WroNS,0.693,0.827,10,-6.437,0,0.0483,0.0114,0.189,0.32,0.906,103.087,281680,4,72.96594,12
What's On Tonight,Montell Jordan,spotify:track:1q3C05jegoKRuU1biZtVxv,0.826,0.447,5,-11.535,1,0.0442,0.33,3.2e-06,0.126,0.434,111.806,276653,4,48.59597,11
Something Got Me Started,Simply Red,spotify:track:5wWTUOSoqPo8DO9IMeVc68,0.758,0.735,7,-7.105,1,0.0364,0.00097,0.062,0.0728,0.678,110.53,236226,4,52.58197,11
You're Easy On The Eyes,Terri Clark,spotify:track:4av5wg7WAM6Bofc0Almsh0,0.724,0.793,0,-5.837,1,0.0271,0.127,0,0.0713,0.898,126.486,213160,4,50.53294,7
Nightgown,Candyman,spotify:track:7FzA0ZzGbOPx5WRKPCRR67,0.888,0.857,11,-6.741,1,0.0966,0.01,0.00139,0.0169,0.811,127.908,199347,4,17.39775,10
Faithful,Go West,spotify:track:6lP1Tmf5VdZYviohSQoMiH,0.615,0.912,10,-8.028,0,0.0416,0.0323,0,0.0966,0.753,105.538,265560,4,41.08212,9
Superman's Song,Crash Test Dummies,spotify:track:3lcP1anKWxdp6IRNF9vGhu,0.406,0.124,10,-19.825,1,0.0342,0.613,1.08e-06,0.108,0.316,168.4,271600,4,26.43334,17
Easy,Faith No More,spotify:track:4Y3WqmBWmG23thvU9xEhMv,0.506,0.554,10,-6.743,0,0.0339,0.339,0.000355,0.112,0.375,124.724,186960,4,27.71682,7
Never Gonna Let You Go,Faith Evans,spotify:track:0wqocHOZg8odmys7DOyVER,0.644,0.443,1,-7.308,0,0.0295,0.442,0,0.117,0.0534,109.936,267400,4,20.46532,12
So Into You,Tamia,spotify:track:3c6afiysmB7OnxQzzSqRfD,0.656,0.479,7,-7.055,0,0.0348,0.0665,0.00272,0.168,0.708,184.374,261867,4,22.19811,12
Sexual Healing,Max-A-Million,spotify:track:4eeq2yQUeYn8Us9JwPS46y,0.775,0.745,8,-7.167,1,0.0563,0.0268,0,0.27,0.691,99.008,243613,4,27.64712,11
Toss-Up,N2Deep,spotify:track:3Ur8GNH5ozopmnMpxft44e,0.928,0.71,8,-11.834,1,0.0603,0.00242,2.9e-06,0.08,0.771,106.03,240347,4,63.42102,10
I Love You Came Too Late,Joey McIntyre,spotify:track:0LX9NtcK0BdAp83Tl5pDIJ,0.708,0.758,0,-5.94,1,0.0239,0.169,0,0.106,0.767,97.979,194400,4,49.27961,7
I Don't Know,Michael Morales,spotify:track:6wKfivQMFI74aq6rxxSqtu,0.593,0.618,10,-11.099,1,0.034,0.46,0,0.121,0.549,97.093,236840,4,48.84664,12
Thinkin' Bout It,Gerald Levert,spotify:track:4DDhR1Zd6WYbNiCd13Uu4i,0.734,0.659,1,-5.191,1,0.0711,0.0983,0,0.252,0.388,116.485,391040,4,29.15955,15
Tonight,Def Leppard,spotify:track:5Q4M16AsBdGZc31KDm0kU8,0.477,0.607,2,-8.768,1,0.0262,0.0816,5.21e-06,0.113,0.534,176.09,243321,4,21.8035,11
Let's Make A Night To Remember,Bryan Adams,spotify:track:3wgNhWuV5gkcEkTgMBNcoA,0.469,0.621,0,-6.763,1,0.0253,0.205,0.000776,0.135,0.395,175.906,378907,4,35.07704,17
The Last Song,Elton John,spotify:track:0pNXDQo75eOukoK8PejiRE,0.305,0.29,1,-12.623,1,0.0321,0.329,0,0.0896,0.088,124.664,213133,1,45.59281,9
Gin And Juice,Snoop Doggy Dogg,spotify:track:0WKYRFtH6KKbaNWjsxqm70,0.549,0.853,7,-4.293,1,0.188,0.0285,0.000296,0.618,0.346,94.695,211493,4,57.0554,9
All I Have To Give,Backstreet Boys,spotify:track:3hlhefxgyp4MDnN6C2dQ5H,0.731,0.574,1,-7.114,1,0.029,0.0644,0,0.0675,0.392,95.995,276573,4,24.59596,14
Come Inside,Intro,spotify:track:1XX4xX9rrdaomm4RxAJjZW,0.735,0.447,4,-15.942,0,0.0609,0.0114,0,0.305,0.619,135.999,489733,4,26.44448,20
We Didn't Start The Fire,Billy Joel,spotify:track:3Cx4yrFaX8CeHwBMReOWXI,0.712,0.967,7,-5.206,1,0.047,0.0771,0,0.356,0.895,145.024,287733,4,34.10485,17
Do Anything,Natural Selection,spotify:track:5nNwxsg6vS3pKcLNcAvRWP,0.654,0.749,11,-9.221,0,0.0537,0.0746,0,0.114,0.663,93.847,237373,4,30.82115,8
So Alone,Men At Large,spotify:track:39SV8I6A8knhMZ2yv1LUnM,0.629,0.364,9,-12.721,0,0.0286,0.0754,0,0.0258,0.471,122.083,447547,4,19.27593,20
Got Me Waiting,Heavy D & The Boyz,spotify:track:7lqwSAP2isafyCokjZd7aE,0.809,0.302,2,-15.76,1,0.309,0.015,5.58e-05,0.12,0.546,90.177,271467,4,25.64131,10
You Had Me From Hello,Kenny Chesney,spotify:track:3NJn7p1nrI3R8alivEMPwB,0.595,0.393,2,-9.909,1,0.0292,0.508,0,0.153,0.2,137.744,230827,4,26.46119,10
A Girl Like You,The Smithereens,spotify:track:4qz8PpznLcX5AtoUusIiAh,0.657,0.828,1,-9.344,1,0.0283,0.0892,0,0.0575,0.908,123.799,282867,4,49.56468,11
Age Ain't Nothing But A Number,Aaliyah,spotify:track:2hMk3VNicbCoV8I81m7Z3q,0.589,0.532,6,-8.572,0,0.0271,0.155,0.0903,0.323,0.434,84.012,253960,4,42.71049,9
Money's Just A Touch Away,Mack 10 Featuring Gerald Levert,spotify:track:7aSxhMIWO0oeGbAqb9vve1,0.873,0.495,5,-6.108,1,0.234,0.0176,1.44e-05,0.0726,0.696,84.983,273307,4,22.64472,10
There She Goes,The La's,spotify:track:0SMkzFGJOBFDI9KfYD55L0,0.536,0.854,7,-6.907,1,0.0298,0.0129,0.743,0.156,0.905,122.733,162160,4,75.87019,7
Masterpiece,Atlantic Starr,spotify:track:2sm3HfTCt3O6R6qUc5f6xb,0.642,0.448,5,-10.418,0,0.0259,0.492,1.74e-05,0.0646,0.299,137.831,295347,4,32.23383,14
I Don't Wanna Be Alone,Shai,spotify:track:3CfSvpuNeWbiM1vjZwWXRq,0.774,0.437,0,-8.021,1,0.0263,0.565,0,0.0762,0.576,104.215,295467,3,56.01881,14
Stand Beside Me,Jo Dee Messina,spotify:track:6bZOZIVFWpCydhyXrqP1iR,0.587,0.72,0,-7.746,1,0.0278,0.179,0,0.0878,0.33,99.916,224640,4,32.37357,12
Just Another Day,Jon Secada,spotify:track:5AoBNJQDXXEnIJGjJjZu3y,0.717,0.642,1,-10.727,1,0.0287,0.0194,0.000249,0.043,0.732,105.894,327427,4,47.18748,14
Impulsive,Wilson Phillips,spotify:track:2lxfnTyWxW381PXDm9Mg77,0.657,0.76,4,-8.613,1,0.0298,0.171,0.00551,0.224,0.71,107.872,274267,4,39.44055,10
Step Into A World (Rapture's Delight),KRS-One,spotify:track:5xXL4i9L2ZbKBtENNh8fWY,0.803,0.806,0,-7.805,1,0.265,0.00763,0.00536,0.101,0.618,94.993,289907,4,46.42742,11
Shine,Collective Soul,spotify:track:6emdJW80SbDBMuHci8PJJn,0.54,0.423,6,-8.799,1,0.0283,0.294,0.0884,0.152,0.353,150.135,306040,4,39.82054,12
You Are Everything,Dru Hill,spotify:track:79IjeSGwqOoKrbD1O6KKcu,0.691,0.394,9,-6.261,1,0.0654,0.113,0,0.184,0.561,62.127,275267,4,31.46951,11
Only When I Lose Myself,Depeche Mode,spotify:track:3cyEsjm4yRObvdhXweZnbF,0.519,0.718,8,-7.267,0,0.0315,0.0498,0.000215,0.117,0.43,86.882,274000,4,22.9675,12
I Live By The Groove,Paul Carrack,spotify:track:77LVgYgRJU8LVDcC87otHv,0.682,0.748,9,-10.862,0,0.036,0.0409,1.3e-05,0.103,0.933,122.847,252373,4,25.61033,12
Dre Day,Dr. Dre,spotify:track:2swCZgyEIdacDpUNcSQMQI,0.466,0.828,2,-4.289,0,0.24,0.0642,0,0.04,0.74,194.186,264840,4,29.34698,10
When I Give My Love,Keith Sweat,spotify:track:4wiwUgr26EF6CgmjUvG4Yg,0.659,0.538,9,-8.381,0,0.0365,0.074,0,0.085,0.518,116.566,365893,4,32.62585,16
You Showed Me,Salt-N-Pepa,spotify:track:0S2TYZbaAAafGGyVkp7i0K,0.79,0.584,1,-15.101,0,0.0752,0.0194,0.000122,0.105,0.697,105.579,247427,4,34.96864,9
One For The Money,Horace Brown,spotify:track:4jw4BotdO2WfbF0U1J7mXc,0.759,0.536,3,-8.537,1,0.0429,0.0455,0,0.0313,0.842,90.073,265467,4,23.04825,11
Playground,Another Bad Creation,spotify:track:0e3dpXiKdTHRNXZHdfM2JM,0.788,0.774,6,-11.399,1,0.111,0.101,0,0.94,0.784,110.491,249836,4,25.55925,12
Lullaby,Shawn Mullins,spotify:track:5sMUwUR3JI2woCOrNbizUt,0.509,0.833,7,-5.337,1,0.0597,0.0398,0.00257,0.207,0.569,79.935,330667,4,23.09313,13
If,Janet Jackson,spotify:track:0t414ewhjcIiuPVF3QECz2,0.653,0.976,11,-5.173,0,0.0797,0.0374,0.00173,0.561,0.447,105.575,271640,4,65.28811,8
Remedy,The Black Crowes,spotify:track:217a9W3cZ3ur40RFQW2pTo,0.411,0.978,10,-3.801,0,0.0532,0.00138,3.97e-06,0.0782,0.353,160.478,322640,4,25.84352,13
Work To Do,Vanessa Williams,spotify:track:2906fV2q5W2xRmAEf9vCoW,0.762,0.666,7,-12.051,1,0.0577,0.0511,2.36e-05,0.131,0.679,93.109,276533,4,75.74365,11
Take A Picture,Filter,spotify:track:2O2mr2gzBRtKGRiswqRyiN,0.541,0.775,2,-8.041,1,0.0297,0.00151,0.000222,0.178,0.271,98.992,363800,4,40.22105,10
Just For Tonight,Vanessa Williams,spotify:track:50H6z12Lesm74dBLlaHwqs,0.57,0.352,9,-15.484,1,0.0311,0.324,0,0.0969,0.318,141.969,268600,4,48.46011,13
I'll Be There For You/This House Is Not A Home,The Rembrandts,spotify:track:1lfjTOtTRUDkzcmahA4lcs,0.258,0.919,9,-6.927,1,0.0809,0.065,0,0.279,0.636,93.62,187293,4,88.79369,5
In Harm's Way,BeBe Winans,spotify:track:0tXSYsBNLm04TyMH6LrtcU,0.558,0.554,8,-6.7,1,0.0273,0.463,0,0.103,0.153,107.911,320333,4,43.02175,12
The Lion Sleeps Tonight (Wimoweh),The Tokens,spotify:track:2F4FNcz68howQWD4zaGJSi,0.321,0.474,5,-9.383,1,0.0348,0.743,0,0.204,0.804,121.199,162093,4,33.75838,9
Bad Reputation,Freedy Johnston,spotify:track:5aNAOwr2QoRbvyRG7ZVrhf,0.608,0.677,4,-9.951,0,0.0246,0.0058,0.000537,0.266,0.787,114.046,248560,4,42.90858,11
Mo Money Mo Problems,The Notorious B.I.G. Featuring Puff Daddy & Mase,spotify:track:4INDiWSKvqSKDEu7mh8HFz,0.845,0.884,6,-4.506,0,0.0759,0.0128,2.1e-06,0.203,0.904,104.536,257400,4,35.27803,10
Player's Ball,OutKast,spotify:track:1RXEb6UTxJ05RffnAWfUOE,0.857,0.764,1,-6.304,1,0.246,0.0402,0,0.425,0.579,93.071,261267,4,24.81846,10
"Hold Me, Thrill Me, Kiss Me, Kill Me",U2,spotify:track:5TsHqbDKaSs4ECZX0045YS,0.368,0.852,10,-6.978,0,0.0433,7.47e-05,0.258,0.218,0.347,171.692,284600,4,17.01578,17
Another Way,Tevin Campbell,spotify:track:0W8YWHeFFimvyPOc0AgRBq,0.779,0.537,7,-9.15,1,0.19,0.127,0,0.0488,0.856,79.028,295358,4,39.01254,13
What Kind Of Man Would I Be,Mint Condition,spotify:track:5qR3pYQIC10S7aD2YBjgui,0.651,0.501,0,-8.914,0,0.0312,0.314,0,0.141,0.373,109.896,264600,4,51.65475,11
Latin Active,Lighter Shade Of Brown Featuring Teardrop & Shiro,spotify:track:5miJeYpwbtZLo9ryB4hpFM,0.938,0.628,4,-7.587,0,0.158,0.0364,0,0.33,0.758,119.996,211733,4,24.67253,10
Old To The New,Nice & Smooth,spotify:track:1eyHkqk22jB7DVr7kGXFs8,0.77,0.878,10,-6.734,0,0.0531,0.0052,0.000264,0.0857,0.468,100.418,253333,4,49.41261,12
Cat's In The Cradle,Ugly Kid Joe,spotify:track:4xfT6cr90fQu26YMYDdknY,0.466,0.511,8,-8.78,1,0.0421,0.696,0,0.0968,0.354,75.375,250693,4,61.56689,9
At Night I Pray,Wild Orchid,spotify:track:7jEC8cMF6Ssu4AyneXPhUF,0.608,0.785,2,-5.992,0,0.0891,0.439,0,0.0786,0.403,155.458,256600,4,39.8394,10
You,Monifah,spotify:track:6nXzKd8oA6N1qgG1vMZUKe,0.639,0.495,5,-10.783,0,0.356,0.0738,0,0.0682,0.833,175.982,233867,4,27.88262,10
Letitgo,Prince,spotify:track:3LuCnnGkixRVdEKFo4K0az,0.685,0.797,1,-4.851,1,0.0566,0.0437,0.000117,0.314,0.825,173.253,335040,4,32.57711,17
Will You Be There,Michael Jackson,spotify:track:1igW25R8lnb5ze9GWbuVsl,0.349,0.432,8,-9.554,1,0.0384,0.82,0.085,0.191,0.137,82.935,460000,4,35.96682,18
Amazing,Aerosmith,spotify:track:6beFuzSjwhOKFZp2aqYDdY,0.308,0.747,0,-5.434,1,0.037,0.0645,8.27e-05,0.431,0.278,139.454,356160,4,37.51634,14
Not About Romance,Inner Circle,spotify:track:6in9jcfDEJyvN7jhawZ14o,0.697,0.853,2,-4.219,0,0.0386,0.0193,0.000461,0.0717,0.687,97.037,215533,4,42.33191,9
Meeting In My Bedroom,Silk,spotify:track:3Ypnlj9KYSif4Elk7EeHgt,0.716,0.455,2,-7.148,0,0.0282,0.0329,1.87e-06,0.0599,0.226,111.668,306093,4,25.36834,13
Truly Madly Deeply,Savage Garden,spotify:track:013AWvizllIUEC2FOBzOnh,0.555,0.698,0,-8.874,1,0.0287,0.403,0,0.0851,0.816,168.12,277267,4,47.98965,11
Rock And A Hard Place,The Rolling Stones,spotify:track:7aZB40a3Zydggr8wJf1lhO,0.598,0.957,9,-4.391,0,0.0451,0.00934,5.36e-05,0.0902,0.864,129.082,324493,4,45.46176,13
Fantastic Voyage,Coolio,spotify:track:3QlTzofanSqDWywxEzGGE2,0.888,0.584,7,-13.308,1,0.112,0.0389,3.25e-06,0.0625,0.762,104.704,334440,4,36.29762,16
Ooh La La (I Can't Get Over You),Perfect Gentlemen,spotify:track:2obTnCmXErghJPwnXFw4tV,0.645,0.328,7,-11.329,0,0.0275,0.481,0,0.0812,0.296,136.433,286067,4,78.50853,11
Close To Me,The Cure,spotify:track:7ABE6G4uQxbNtYgVrpBBPA,0.725,0.524,11,-11.121,1,0.116,0.0748,0.764,0.0819,0.961,185.134,203267,4,36.61882,9
Seal Our Fate,Gloria Estefan,spotify:track:3jxGqPwrXy91KSVP0qAida,0.752,0.931,1,-7.163,1,0.0527,0.117,0,0.364,0.937,132.954,263360,4,42.11119,12
Heaven Knows,Luther Vandross,spotify:track:7IoK42h6rYE6aYJ54OiQ5W,0.769,0.809,2,-9.446,1,0.0347,0.227,0,0.143,0.767,107.11,300667,4,38.01164,14
Semi-Charmed Life,Third Eye Blind,spotify:track:42et6fnHCw1HIPSrdPprMl,0.64,0.864,7,-6.576,1,0.0315,0.00832,0,0.123,0.7,102.026,268360,4,77.1279,11
The One I Gave My Heart To,Aaliyah,spotify:track:5Hr3o3xLPcMfruYm8Fd5EN,0.698,0.48,7,-7.932,1,0.0392,0.378,0,0.123,0.345,125.343,270893,4,80.15006,13
Unforgettable,Natalie Cole,spotify:track:48D177fBErMz5p4zeAW1N5,0.307,0.289,5,-13.369,1,0.0281,0.851,0.000126,0.0798,0.145,85.948,210907,4,27.39718,12
"Give It Up, Turn It Loose",En Vogue,spotify:track:61vIGLnOsYaydUUKfJ9XC5,0.836,0.58,1,-8.778,1,0.0692,0.19,0.000271,0.0379,0.939,93.015,312040,4,26.3291,12
Temptation,Corina,spotify:track:6WCJyL4KetAqEZYhRq5S3f,0.609,0.771,7,-10.663,1,0.0428,0.000274,0.05,0.038,0.565,118.352,241533,4,31.09048,12
Love At First Sight,Styx,spotify:track:1kwvV2LoPN0S7d66WeyTdY,0.62,0.608,10,-8.665,1,0.0294,0.318,0,0.0809,0.566,115.826,276440,4,36.70585,15
I Adore Mi Amor,Color Me Badd,spotify:track:05R2lE5g9hnaSmxIrUl3C0,0.683,0.476,3,-9.995,0,0.027,0.243,0,0.0786,0.725,91.989,289200,4,31.03699,10
Someday,Sugar Ray,spotify:track:6NcHJ23mLQKnVxQcOmT7JW,0.743,0.67,1,-4.547,0,0.0293,0.0108,0.0702,0.22,0.934,110.832,243333,4,25.36994,12
Fall At Your Feet,Crowded House,spotify:track:1Yc2k9b9PNZSB6P5S53SPC,0.65,0.371,0,-13.623,0,0.026,0.457,0.0116,0.102,0.561,102.583,198800,4,40.63717,9
All That She Wants,Ace Of Base,spotify:track:6kWJvPfC4DgUpRsXKNa9z9,0.798,0.625,11,-9.689,1,0.0548,0.00547,7.98e-05,0.103,0.858,93.764,211213,4,29.04853,10
Wrong Again,Martina McBride,spotify:track:2grwz4trMgDLOfEITQgAv3,0.531,0.554,0,-5.231,1,0.0265,0.215,0,0.101,0.102,141.434,195400,4,41.1094,10
Malibu,Hole,spotify:track:5bVOX6eyHsML2sB4aMlZEi,0.528,0.904,2,-5.854,1,0.0343,0.000833,0,0.174,0.678,122.371,230040,4,35.66698,11
Smells Like Teen Spirit,Nirvana,spotify:track:5ghIJDpPoe3CfHMGu71E6T,0.502,0.912,1,-4.556,1,0.0564,2.55e-05,0.000173,0.106,0.72,116.761,301920,4,26.41615,12
The Sound Of Your Voice,38 Special,spotify:track:6ZfTwIVeXIe5SmQPzLEhsW,0.616,0.786,4,-9.973,1,0.0281,0.0148,0,0.224,0.79,136.043,299600,4,19.3959,15
Shook Ones Part II,Mobb Deep,spotify:track:4nASzyRbzL5qZQuOPjQfsj,0.637,0.878,6,-5.506,1,0.369,0.0762,0,0.118,0.652,94.921,256333,4,72.63068,8
Money Don't Matter 2 Night,Prince And The N.P.G.,spotify:track:4TD2ZZETSh7OFOw1RTNPGb,0.824,0.569,1,-10.386,1,0.0348,0.0291,2.35e-05,0.0595,0.703,110.129,286627,4,19.44314,15
No Place That Far,Sara Evans,spotify:track:0Rg5tIACULED7Jv2sEzWSd,0.547,0.373,0,-7.336,1,0.0273,0.504,0,0.176,0.182,132.741,217400,4,22.05691,14
Are You Jimmy Ray?,Jimmy Ray,spotify:track:6VWFrHAnLDyNUEJbJvpkZA,0.75,0.914,10,-5.707,0,0.0704,0.13,2.33e-05,0.392,0.672,99.083,201200,4,34.40897,8
"Streets Of Philadelphia (From ""Philadelphia"")",Bruce Springsteen,spotify:track:5Nj8kBJdpJJ4I9wxQyp8JH,0.708,0.19,5,-16.578,1,0.0326,0.194,0.226,0.0916,0.47,93.669,252493,4,41.74912,10
Me So Horny,The 2 Live Crew,spotify:track:3EgvmOhP3NQUHY7d6PDOUg,0.941,0.727,0,-11.592,1,0.228,0.00472,0.000811,0.177,0.623,128.746,276467,4,28.43392,11
Waiting For That Day,George Michael,spotify:track:1y8pNONQUfiCDXWME7IQBa,0.612,0.777,0,-10.903,1,0.0403,0.217,0.000454,0.104,0.557,172.412,289997,4,34.60379,15
Larger Than Life,Backstreet Boys,spotify:track:6sbXGUn9V9ZaLwLdOfpKRE,0.661,0.973,0,-2.994,0,0.037,0.11,1.74e-05,0.617,0.75,108.037,232827,4,37.18034,11
Bug A Boo,Destiny's Child,spotify:track:3iZizHVmWHdaJbvcU65S6x,0.76,0.718,6,-3.087,1,0.147,0.00413,7.63e-06,0.18,0.927,104.42,212440,4,36.33562,13
Because Of Love,Janet Jackson,spotify:track:40kJxdeSmQieEgTgShXumm,0.764,0.878,5,-5.647,0,0.0523,0.287,0.00356,0.18,0.825,112.37,260907,4,25.84623,14
The River Of Dreams,Billy Joel,spotify:track:30qVCFYKBtAENjTIBA8FPZ,0.631,0.749,7,-8.15,1,0.0576,0.205,5.21e-06,0.0667,0.437,89.646,247627,4,66.23473,10
The Way She Loves Me,Richard Marx,spotify:track:3cxmqAFckoQ79zTz5nImMq,0.713,0.806,6,-7.262,0,0.0472,0.0473,0,0.275,0.863,112.073,255133,4,39.22601,11
In Paradise,Laissez Faire,spotify:track:7EOZ9Q3Ntl2fJpclhFc937,0.71,0.846,7,-6.677,1,0.0835,0.00881,0.0274,0.347,0.78,122.718,349893,4,21.36985,15
All Lips N' Hips,Electric Boys,spotify:track:0x2lW60JnKE0oLkUP8kq8C,0.561,0.927,7,-9.808,1,0.0586,0.0886,0.0133,0.343,0.11,93.209,264827,4,44.58498,7
Human Wheels,John Mellencamp,spotify:track:7kozzDmfiSL3g3COR5m0ZB,0.554,0.917,6,-4.692,0,0.0358,0.00428,0.000672,0.286,0.923,149.672,334173,4,65.35411,13
Strike It Up,Black Box,spotify:track:742hY2twqAjwNYnKkQdilj,0.876,0.862,6,-7.694,0,0.062,0.0117,0.000276,0.0658,0.915,118.396,298691,4,35.52846,13
You Lied To Me,Cathy Dennis,spotify:track:7zUXJzKqVdUKaMcgSB21nL,0.758,0.852,4,-9.768,0,0.0503,0.0549,0.151,0.0381,0.757,122.07,327040,4,28.39302,18
Symphony Of Destruction,Megadeth,spotify:track:51TG9W3y9qyO8BY5RXKgnZ,0.61,0.891,4,-5.452,0,0.0587,0.000805,0.0928,0.0657,0.51,139.903,246733,4,46.45994,10
Lately,Jodeci,spotify:track:5hIljtQ1fRvDRc1aHdhwWK,0.377,0.315,1,-12.641,1,0.0616,0.631,0,0.946,0.27,125.998,373627,4,18.15908,21
Wherever Would I Be,Cheap Trick,spotify:track:5u6tE49JDHC6qiA0d2Ci6i,0.49,0.516,7,-12.549,1,0.0265,0.208,0,0.101,0.22,73.922,246187,4,39.70327,8
All I See,A+,spotify:track:4bwT7ZhzMLdzzmWj5NOyuO,0.742,0.552,5,-8.859,0,0.243,0.0993,0,0.379,0.617,90.018,264733,4,21.57619,10
Double Good Everything,Smokey Robinson,spotify:track:39py1VA0syezJAEikjxl9U,0.771,0.597,8,-8.696,1,0.0347,0.284,7.09e-05,0.0548,0.875,119.972,228307,4,49.65707,8
There You Are,Sam Salter,spotify:track:29o8jhM7RbYzaSOV13ISGA,0.63,0.52,11,-8.162,0,0.0289,0.257,0,0.0577,0.375,137.792,258400,4,38.0409,11
Emotions,Mariah Carey,spotify:track:0cELvuwJW1acISUHYB6suj,0.741,0.752,9,-7.009,0,0.0359,0.0411,0.0012,0.0233,0.942,114.851,248093,4,35.45986,11
I'd Give Anything,Gerald Levert,spotify:track:2ayphdNEBBaAErWdTMAhsm,0.366,0.54,0,-7.313,1,0.0312,0.329,0,0.103,0.208,103.857,250453,3,37.57417,7
