Track,Artist,URI,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorusHit,sections
The Sweetest Thing This Side Of Heaven,Chris Bartley,spotify:track:4XxmUxUxiwdpczszoO4yVN,0.521,0.481,6,-9.554,0,0.0305,0.697,0,0.199,0.903,102.281,176427,4,29.4901,9
Baby Sittin' Boogie,Buzz Clifford,spotify:track:06is43MVB1a03zyhtRBLpX,0.476,0.679,1,-7.001,1,0.107,0.801,0,0.257,0.812,139.291,124653,4,37.39191,7
You Never Can Tell,Chuck Berry,spotify:track:6FT83pFXKhDlXDsNJFAHWz,0.525,0.852,7,-9.519,1,0.222,0.731,5.11e-05,0.218,0.884,157.404,161907,4,27.64298,12
A Hard Day's Night,Ramsey Lewis Trio,spotify:track:0eoNrnF0SUbfSlPAuz8dIA,0.734,0.519,2,-14.332,1,0.0354,0.139,0.00486,0.695,0.926,125.973,303467,4,27.90028,15
How Many Teardrops,Lou Christie,spotify:track:3wVLgOY97gLsEGJzn0Uyxs,0.562,0.697,7,-8.859,1,0.0903,0.586,0,0.0822,0.808,149.215,125893,4,36.14649,8
"Hello, I Love You",The Doors,spotify:track:6YUa83cIUbLVMzgUtQMl5L,0.55,0.91,2,-7.829,1,0.0296,0.00546,0.398,0.183,0.693,129.997,455400,4,28.24263,15
Second Hand Love,Connie Francis,spotify:track:19VCXvo9rISKssX7xwcaDg,0.462,0.194,9,-11.743,1,0.0296,0.85,0,0.123,0.153,83.385,169973,4,21.2331,7
The Way You Do The Things You Do,The Temptations,spotify:track:3496rr5XSGD6n1Z1OKXovb,0.618,0.704,4,-4.686,1,0.0321,0.159,0.000262,0.358,0.741,124.218,165744,4,38.56575,8
Have You Ever Been Lonely (Have You Ever Been Blue),Teresa Brewer,spotify:track:7d5DaXxZVLC2aww0lDSQOs,0.504,0.377,10,-11.852,1,0.033,0.887,6.97e-06,0.172,0.409,103.195,136560,4,67.97085,6
Mother-In-Law,Ernie K-Doe,spotify:track:39h384i9hij2H9Qtl9XUuu,0.81,0.524,7,-9.77,0,0.0339,0.77,1.03e-05,0.161,0.949,130.214,153093,4,32.41693,8
A Million And One,Vic Dana,spotify:track:7qykdbkxp5BN1EBpRdOLfs,0.336,0.313,0,-11.763,1,0.0282,0.704,0.000162,0.265,0.43,80.685,149880,4,22.02268,8
Your Friends,Dee Clark,spotify:track:5UPB1Bodo6FPlWbjkLm5WX,0.729,0.44,10,-14.91,1,0.0418,0.511,0,0.178,0.828,134.053,130636,4,38.51698,7
Tips Of My Fingers,Roy Clark,spotify:track:4lzku8DkFwA1EcWfqZiNbI,0.531,0.213,0,-14.584,1,0.0276,0.593,3.7e-06,0.366,0.271,80.284,189187,3,41.45049,10
(You Were Made For) All My Love,Jackie Wilson,spotify:track:5ZPv7iC9p3qaTgaFbouI3O,0.321,0.468,2,-4.934,1,0.0317,0.898,8.29e-06,0.113,0.411,76.99,125867,4,25.68766,6
Married Man,Richard Burton,spotify:track:2iw33rWGH2cjSFTkFJRoUf,0.252,0.193,6,-19.187,1,0.0428,0.908,0.778,0.104,0.209,134.696,149280,5,56.93337,5
Last Date,Lawrence Welk And His Orchestra,spotify:track:5U4icElYYXj7d3bikcvfO2,0.535,0.286,0,-11.3,1,0.034,0.832,0.00313,0.143,0.732,71.542,139640,4,37.92119,7
A Texan And A Girl From Mexico,Anita Bryant,spotify:track:0MfEsraMRE1knGMyiNnRf4,0.374,0.174,7,-11.903,1,0.0306,0.858,0,0.132,0.263,79.168,160960,3,46.00197,7
Petticoat White (Summer Sky Blue),Bobby Vinton,spotify:track:7inxB3CvYZyZb4i8KODD2s,0.599,0.648,10,-10.893,1,0.0301,0.456,0,0.336,0.806,105.316,143173,4,28.97965,8
Rags To Riches,Sunny & The Sunliners,spotify:track:2VhF1XumHGHqQhaO7bZEx4,0.396,0.362,11,-9.694,1,0.0368,0.294,0.000854,0.379,0.65,129.909,142733,3,23.699,9
A World Without Love,Peter And Gordon,spotify:track:1A0j6qANKHgk7VZ6uvYO06,0.512,0.658,1,-9.972,0,0.0607,0.232,0,0.108,0.752,129.861,160880,4,27.90666,8
Remember Me,Rita Pavone,spotify:track:7ykdJKyQz2Al7pX9j4Lfjz,0.761,0.712,0,-6.364,1,0.0245,0.261,1.33e-06,0.0905,0.826,101.037,276280,4,39.35527,14
Torture,Kris Jensen,spotify:track:5UhOp3HtNKv10HO4zTeS4s,0.446,0.434,7,-12.915,1,0.0323,0.784,0.119,0.11,0.534,124.468,129573,4,48.31915,6
Little Honda,The Beach Boys,spotify:track:3ifchznIPMVq7aaXKg9IjS,0.43,0.562,1,-9.791,1,0.0318,0.195,0,0.168,0.802,150.492,113453,4,36.53165,7
Attack,The Toys,spotify:track:2JVPFUQ17Hap4JxMbUGfb1,0.753,0.505,10,-7.566,1,0.0464,0.637,0,0.548,0.87,111.228,187027,4,17.71137,10
I Turned You On,The Isley Brothers,spotify:track:7vMGfPlgbM41ssMPFSqA6y,0.41,0.722,10,-7.749,1,0.165,0.2,0,0.0676,0.817,178.237,156347,4,27.74349,8
You Wouldn't Listen,The Ides Of March,spotify:track:2VFlsgiY8uI7mN3nzXBBtl,0.584,0.91,6,-2.804,1,0.0307,0.00252,0,0.0779,0.919,123.024,156107,4,36.31967,6
I Want To Be Loved,Dinah Washington,spotify:track:4dJBODV6g7zryS6HpszS5M,0.347,0.272,8,-8.471,1,0.0333,0.89,1.25e-06,0.136,0.292,178.53,175440,3,41.309,8
Baby The Rain Must Fall,Glenn Yarbrough,spotify:track:6bZKOc50K0nlfNAPleAlkA,0.56,0.529,4,-10.105,1,0.0303,0.873,0,0.361,0.498,109.787,139040,4,28.06567,10
Midnight Special,Johnny Rivers,spotify:track:2dHL4hpu8WUPfTYMtW8KVE,0.621,0.33,9,-19.215,1,0.0413,0.212,0.00169,0.955,0.972,155.358,151920,4,38.06478,8
The Little Boy,Tony Bennett,spotify:track:4RpzG7AtTknnq1yGNSmo3w,0.231,0.315,5,-10.56,1,0.0369,0.783,0.000652,0.487,0.111,82.815,144400,4,42.53685,7
I Can See For Miles,The Who,spotify:track:2nlSeJ6CgvWeVOkrLmadf6,0.346,0.797,4,-7.805,1,0.0888,0.0399,2.17e-05,0.0728,0.196,130.91,248619,4,26.04879,15
Runaway,Del Shannon,spotify:track:45Szkclj1lt4ubm7RFK68t,0.594,0.533,10,-7.993,0,0.0438,0.153,1.49e-05,0.172,0.729,78.552,137307,4,69.12045,6
Daddy's Home,Shep And The Limelites,spotify:track:2Vr3XMnJyu60xBUUchWUrI,0.493,0.123,5,-13.875,1,0.0366,0.939,8.58e-06,0.146,0.273,144.64,174200,3,25.53898,9
Lowdown Popcorn,James Brown,spotify:track:6662JVyu6bnukgtzqM81Ap,0.487,0.696,7,-7.431,1,0.0385,0.0135,0.206,0.175,0.645,98.954,410853,4,77.04646,11
Release Me,Johnny Adams,spotify:track:0c1NqC4dQPQxvS9u5c7YgL,0.39,0.33,10,-14.015,1,0.029,0.746,2.07e-06,0.388,0.319,88.289,171253,3,27.78122,10
I'll Be Sweeter Tomorrow (Than I Was Today),The O'Jays,spotify:track:3XfVOLxSdr8ywohQJbb1vf,0.317,0.55,11,-11.515,1,0.07,0.663,0,0.707,0.624,76.559,180561,4,48.68718,7
Why Did I Choose You,Barbra Streisand,spotify:track:0wFZCKRA6ss5kFigKArHuY,0.158,0.119,8,-18.012,1,0.0367,0.962,7e-05,0.12,0.106,168.609,168733,3,79.01735,7
"God, Country And My Baby",Johnny Burnette,spotify:track:0cw9fmQ6hJJdP97lm3y1xm,0.486,0.526,11,-9.835,1,0.0415,0.21,0.00183,0.604,0.585,121.157,132467,4,53.36009,5
S-W-I-M,Bobby Freeman,spotify:track:4QVLwVgNxqTp73Gfg6pS56,0.445,0.629,7,-12.58,1,0.0582,0.277,8.75e-06,0.333,0.728,160.651,161827,4,59.77477,8
Yesterday's Hero,Gene Pitney,spotify:track:77HCco7fzc834OoV3XNzW2,0.539,0.632,8,-4.572,0,0.0285,0.648,0.000157,0.839,0.76,100.664,153120,4,40.78644,8
"Oh, What A Night",The Dells,spotify:track:2CUoziiS4i5VRaobtWsWeB,0.363,0.321,7,-10.015,1,0.0297,0.924,0.00211,0.784,0.374,110.973,171978,3,64.94474,7
Bad Boy,Marty Wilde,spotify:track:4iwCG1ILMpm4GsekIskyrJ,0.569,0.334,9,-10.792,1,0.0352,0.432,8.22e-06,0.165,0.549,130.47,142040,4,39.64605,8
The Gypsy Cried,Lou Christie,spotify:track:5NqB5TzcSdRl21iOUM0L59,0.488,0.716,1,-5.327,1,0.0394,0.532,1.18e-05,0.0685,0.817,156.06,130200,4,51.16967,6
Never Gonna Let Him Know,Debbie Taylor,spotify:track:2woOKDGdPEh9XOKxjcPoBv,0.336,0.725,0,-4.681,1,0.0573,0.702,0,0.268,0.833,174.228,176053,4,39.8526,8
Western Union,The Five Americans,spotify:track:1Joe94gUml6QWqLCXl9c7U,0.562,0.845,2,-7.233,1,0.0436,0.0556,0,0.0633,0.831,116.612,150507,4,53.73741,7
He Don't Really Love You,The Delfonics,spotify:track:7vLulg0d9DreZngW3SsPvz,0.429,0.732,1,-7.34,1,0.0302,0.749,1.51e-06,0.0831,0.779,167.383,144093,4,47.21751,10
Respect,The Rationals,spotify:track:4OtaiDOzd4BB2QleFoLhLh,0.496,0.707,7,-7.095,1,0.0371,0.00675,0,0.35,0.86,126.853,160267,4,32.72728,10
Back Beat No. 1,The Rondels,spotify:track:6A3rvsveNrl3HPacFZJgEZ,0.551,0.922,0,-6.014,1,0.0361,0.579,0.708,0.274,0.461,116.243,132893,4,61.74006,6
I Had A Talk With My Man,Mitty Collier,spotify:track:0gtlgRyGc3dSjMkWQR3DST,0.327,0.367,8,-6.763,1,0.0264,0.327,0,0.129,0.347,141.603,221147,3,31.05803,13
Walk Away Renee,Four Tops,spotify:track:5RcIofhXhi7CTrmNXCOn4G,0.461,0.509,9,-8.409,1,0.0308,0.385,0,0.251,0.515,116.349,162893,4,17.50888,8
The Tip Of My Fingers,Eddy Arnold,spotify:track:5nz5e9LCuau7a2JNgEF1uU,0.297,0.161,8,-16.358,1,0.0304,0.954,0.00243,0.133,0.207,77.679,178707,3,30.4376,10
Going In Circles,The Friends Of Distinction,spotify:track:5gUk26spbkbYgXmDTMbW3C,0.385,0.339,4,-10.413,1,0.0373,0.809,0,0.307,0.278,117.449,252280,3,50.90153,12
A Perfect Love,Frankie Avalon,spotify:track:1OnzfZTZGZPjayArD35MFZ,0.541,0.338,7,-10.589,1,0.0291,0.789,1.42e-06,0.138,0.613,126.047,141010,4,24.22974,9
Needle In A Haystack,The Velvelettes,spotify:track:26fSgIa539TCK3KV76chHU,0.699,0.756,0,-3.617,1,0.0292,0.565,2.89e-06,0.106,0.74,77.52,149867,4,26.64508,10
I'm Free,The Who,spotify:track:6kAHWX3CMLZvXBxQa3nSuK,0.448,0.948,11,-7.546,0,0.098,0.0903,0.00488,0.424,0.378,121.424,144813,4,48.80452,7
Talking About My Baby,The Impressions,spotify:track:6uqPpCZXAT00AQPZgaI6hp,0.62,0.536,6,-6.966,1,0.0746,0.573,0,0.0785,0.694,130.556,154133,4,44.586,6
Come Back Silly Girl,The Lettermen,spotify:track:4QkvXIZGRmR2k7yduFFj9L,0.408,0.364,7,-14.743,1,0.0277,0.665,0.00862,0.301,0.429,96.429,147493,4,30.16817,9
I Must Be Seeing Things,Gene Pitney,spotify:track:0UglrUqb22msRsDHqDmVTY,0.558,0.602,0,-7.686,1,0.0403,0.706,1.83e-06,0.133,0.44,109.051,147867,4,27.99199,7
(Your Love Keeps Lifting Me) Higher And Higher,Jackie Wilson,spotify:track:4TBBPZks71c60whhq0PgdP,0.631,0.69,2,-6.676,1,0.0531,0.176,0,0.121,0.938,94.574,181067,4,37.44505,8
Set You Free This Time,The Byrds,spotify:track:1M0f0Tz3zEAZ8tBKAlVGHF,0.626,0.476,2,-11.53,1,0.0266,0.707,0,0.0947,0.802,98.582,168800,4,26.27944,9
Shoppin' For Clothes,The Coasters,spotify:track:2oGseypps0Vb50DYozqMcb,0.636,0.282,7,-14.011,0,0.123,0.778,0,0.148,0.627,88.531,178373,4,39.47998,8
Best Of Both Worlds,Lulu,spotify:track:5KiXgwrhSRlkkzaPpvPQKu,0.308,0.405,1,-9.177,1,0.0421,0.591,0,0.0931,0.421,171.511,181253,4,32.55188,12
Let The Good Times Roll & Feel So Good,Bunny Sigler,spotify:track:42BaDyvQp6yBrr56xoO1wM,0.752,0.744,7,-7.842,1,0.0653,0.17,3.98e-05,0.463,0.886,143.486,175467,4,41.17645,11
Midnight Confessions,The Grass Roots,spotify:track:7zAwAehFCw22pavwKME3V8,0.696,0.615,6,-11.356,1,0.0393,0.00514,3.7e-05,0.0766,0.839,134.481,167000,4,43.1737,5
You Keep Running Away,Four Tops,spotify:track:1brOHEJcktXiwPbhECMhaB,0.544,0.873,3,-4.791,1,0.0396,0.0714,0,0.19,0.881,98.354,170840,4,40.2992,8
You Can Run (But You Can't Hide),Jerry Butler,spotify:track:6bIVxvmTWZdeIYpY5Qpc5f,0.544,0.456,3,-12.161,0,0.0496,0.835,0,0.213,0.569,112.799,162867,4,50.34555,6
Dancing In The Street,The Mamas & The Papas,spotify:track:1Vv7ZtyDro81xmznV48gF6,0.545,0.752,9,-6.816,1,0.0421,0.614,0,0.147,0.709,121.766,229107,4,46.38151,10
Tennessee Flat-Top Box,Johnny Cash,spotify:track:7robBaDSeyFRaxT0QhBifa,0.659,0.724,5,-8.175,0,0.0322,0.261,0.00176,0.363,0.862,97.544,179147,4,42.41143,8
"(Theme From) ""Goodbye Again""",Ferrante & Teicher,spotify:track:1CHDQPobVEBX2vsvhAxNBM,0.357,0.373,2,-9.624,0,0.0289,0.846,0.722,0.134,0.206,94.216,194267,4,23.54479,12
Sweet Inspiration,The Sweet Inspirations,spotify:track:2RwX6KYnLvfvgZ2gn8rhnc,0.667,0.678,5,-8.18,1,0.0264,0.164,9.32e-05,0.118,0.92,110.444,175533,4,36.73965,7
In My Room,Sagittarius,spotify:track:7xxHlrlNMFC6ApQCUzGAhS,0.239,0.196,10,-18.182,1,0.032,0.299,0.867,0.0926,0.486,153.375,130827,4,31.49975,7
Won't You Come Home Bill Bailey,Bobby Darin,spotify:track:6SI0GacLVtXOgvCSKpaXqo,0.626,0.868,0,-2.831,1,0.0691,0.698,0.000119,0.153,0.935,136.066,124986,4,35.73058,6
"Saginaw, Michigan",Lefty Frizzell,spotify:track:0ulPILleWfE1NBzUWIiNi9,0.596,0.366,10,-14.933,1,0.0325,0.878,0.00263,0.23,0.853,145.717,182573,4,30.58735,7
Bang Bang (My Baby Shot Me Down),Cher,spotify:track:6LLK7hZgXFYi5Jk4oRQvAl,0.418,0.382,7,-12.789,0,0.0294,0.223,6.74e-06,0.211,0.873,167.049,166173,4,54.79444,7
One Step At A Time,Maxine Brown,spotify:track:2ii9WItOrdWGVVhtcPJxEZ,0.678,0.691,7,-5.589,0,0.0397,0.381,0,0.353,0.688,108.034,123907,4,45.55428,7
I Got A Line On You,Spirit,spotify:track:0ZcrLDWPurCwZZpmuERnXE,0.433,0.487,11,-14.596,0,0.0326,0.102,0.00455,0.353,0.822,149.574,159427,4,19.87244,11
"Ahab, The Arab",Ray Stevens,spotify:track:792qsDAf2ScTLCVjXS6HwB,0.639,0.59,7,-9.55,1,0.256,0.476,2.44e-05,0.461,0.798,174.416,262333,4,30.24478,12
Just Out Of Reach (Of My Two Empty Arms),Percy Sledge,spotify:track:2vIDyd6H5Cdg1vybC8y2iV,0.374,0.148,7,-15.452,1,0.0305,0.467,7.25e-05,0.244,0.51,177.214,213573,3,29.53272,12
A Love She Can Count On,The Miracles,spotify:track:4vwFRCrHBczqDsNUHJVUQ7,0.326,0.502,5,-6.297,1,0.0413,0.811,0,0.647,0.848,74.5,172960,4,65.05694,6
Are You Happy,Jerry Butler,spotify:track:1vcK6qAsh0txcyWVITiaOG,0.23,0.526,7,-10.909,1,0.0405,0.613,0.00421,0.222,0.471,159.665,161987,4,38.51183,6
The Eyes Of A New York Woman,B.J. Thomas,spotify:track:3egChKZ4fIbZpiL98dx49h,0.416,0.329,9,-14.984,1,0.0322,0.0487,0,0.461,0.421,135.323,183240,4,28.57716,9
My Uncle Used To Love Me But She Died,Roger Miller,spotify:track:3L2BfLNQnVYY8J9Y0quaUA,0.589,0.738,9,-10.033,1,0.0693,0.572,0,0.147,0.938,168.856,113840,4,56.36908,4
Tell It Like It Is,Aaron Neville,spotify:track:66BjgQodHebiX5QGpBAjyQ,0.542,0.461,2,-7.071,0,0.0286,0.465,0,0.177,0.629,94.214,164560,3,21.98967,8
Dear One,Larry Finnegan,spotify:track:5WRxN8I2Ub7i0cABMljTZs,0.368,0.897,4,-10.874,1,0.0506,0.37,0,0.148,0.728,180.601,183493,4,38.75786,9
Give My Love A Try,Linda Jones,spotify:track:0Cf60FPZbeZa3PKob5GKbM,0.406,0.486,1,-9.826,0,0.0373,0.786,0,0.674,0.651,72.219,152133,4,56.31432,7
Crying,Roy Orbison,spotify:track:6eLL7QTdMWdhhG4i3jHDR9,0.35,0.293,2,-9.502,1,0.0258,0.758,8.21e-06,0.104,0.162,96.685,166467,4,21.00345,9
All These Things,The Uniques,spotify:track:6Qbeoi2TE7HX8DlQ5yfKoc,0.26,0.264,5,-14.437,1,0.0306,0.487,1.06e-05,0.216,0.317,99.421,239489,3,31.06251,14
Mini-Skirt Minnie,Wilson Pickett,spotify:track:7p7kHvFpphFrlZvgKUhclw,0.68,0.648,9,-9.482,1,0.0749,0.193,0.000124,0.0419,0.827,97.7,179200,4,33.01747,8
Bring Back Those Rockabye Baby Days,Tiny Tim,spotify:track:17gr6lkwG9R0HqFBHUcHZD,0.681,0.713,11,-8.147,1,0.0427,0.439,0,0.0529,0.873,115.938,123827,4,45.62394,6
Fire,The Crazy World Of Arthur Brown,spotify:track:44Y5Yh5OSciJB6ODlAhlHo,0.435,0.912,5,-6.895,0,0.0965,0.554,0.547,0.773,0.321,138.566,175893,4,69.47856,8
Why Pick On Me,The Standells,spotify:track:5NwWLSyNPoZgW33AjT1ido,0.5,0.684,5,-11.006,0,0.0275,0.536,0,0.2,0.83,99.738,162693,4,33.44685,9
Taste Of Honey,Herb Alpert & The Tijuana Brass,spotify:track:6gJyJsLvGVCQane5HVV9rC,0.571,0.424,5,-11.109,0,0.0368,0.771,0.881,0.111,0.502,79.956,163747,4,40.2444,7
People Get Ready,The Impressions,spotify:track:6AeG6jSoAVbmUFO6LyYmBf,0.414,0.249,1,-12.674,1,0.0369,0.894,8.37e-06,0.188,0.341,142.442,163360,3,73.58561,4
(Sweet Sweet Baby) Since You've Been Gone,Aretha Franklin,spotify:track:3lrSnngQqNWgvQmcFbCJCx,0.708,0.67,3,-8.142,1,0.029,0.471,0.0314,0.0631,0.94,117.149,145507,4,30.02317,9
Shut Down,The Beach Boys,spotify:track:2moq838vdmPDMR72OOhLCT,0.592,0.743,8,-8.18,1,0.0479,0.0651,0.000882,0.0531,0.977,159.884,111053,4,44.25878,7
The Birds And The Bees,Jewel Akens,spotify:track:6KDgpdqJkOdXhwkRA4ZztM,0.784,0.532,11,-8.763,1,0.0288,0.247,0.000323,0.309,0.962,107.155,129427,4,16.4403,9
Come Saturday Morning,The Sandpipers,spotify:track:6CktzfYm1SNLwFiyV9XwJY,0.168,0.593,2,-10.781,1,0.0387,0.265,0.00121,0.189,0.718,155.247,185800,3,28.90944,9
Johnny Will,Pat Boone,spotify:track:3AlmVGt15I9Q083rczmLUD,0.492,0.566,9,-7.131,1,0.0737,0.857,0,0.0936,0.954,186.603,145947,4,18.7028,8
"Laugh, Laugh",The Beau Brummels,spotify:track:66V3speCvzVe6lUnIezZ0J,0.486,0.683,1,-8.768,0,0.0541,0.299,0,0.0987,0.745,128.723,176733,4,39.80451,7
See You In September,The Happenings,spotify:track:2caREKLVN9PbVDe9EPzXjc,0.519,0.422,4,-8.732,1,0.0282,0.864,0,0.332,0.803,128.956,147227,4,30.01333,9
Two Faces Have I,Lou Christie,spotify:track:1cpguRdD11njLNH2ZeWygE,0.649,0.584,5,-8.086,1,0.0349,0.72,9.42e-06,0.0996,0.963,139.266,165067,4,31.4353,8
I Wanna Live,Glen Campbell,spotify:track:2gzuMUtJ4WhhQbsTHv2fz6,0.352,0.421,1,-11.446,1,0.0278,0.0452,5.42e-06,0.11,0.472,145.735,164080,3,50.07573,8
You Better Get It,Joe Tex,spotify:track:2ITpt5mcvMOI7kIJPqUvbb,0.505,0.295,10,-12.414,1,0.0549,0.656,0,0.128,0.401,104.129,204533,4,71.30652,7
Temptation,The Everly Brothers,spotify:track:0jjPYKq66QDiu9Ydl3Gumq,0.29,0.568,2,-10.299,1,0.0385,0.412,6.35e-06,0.596,0.532,138.893,131733,4,20.90842,7
It's Now Winters Day,Tommy Roe,spotify:track:4aaf6Me2nRCDWRajaYJdNo,0.174,0.45,0,-8.541,1,0.0319,0.794,0.00126,0.431,0.365,174.421,203467,3,23.96197,11
Deep Purple,Nino Tempo & April Stevens,spotify:track:5kJez8nvgq0HqhWy3UTQFx,0.507,0.32,5,-12.472,1,0.0305,0.881,2.59e-05,0.153,0.575,130.565,160133,3,44.62872,9
Sleepy Joe,Herman's Hermits,spotify:track:3mQCVl0yIQJ0QAZAPaEU4D,0.583,0.547,9,-7.787,1,0.0263,0.29,0,0.399,0.827,102.946,194000,4,46.29219,10
Tracks Of My Tears,Aretha Franklin,spotify:track:0FFMHepFyZnxasNxUykTCo,0.408,0.311,0,-11.52,1,0.0467,0.702,0,0.161,0.656,203.807,174573,4,29.20827,7
So This Is Love,The Castells,spotify:track:3JxHDzRdrxsDtlNTEvgb3x,0.35,0.285,3,-13.276,1,0.0309,0.903,2.54e-06,0.117,0.328,111.392,162387,3,67.84217,6
"Run, Run, Look And See",Brian Hyland,spotify:track:6BbrNV8UOMBYldwn5o52Uv,0.554,0.451,10,-12.564,1,0.0392,0.771,0,0.0624,0.855,167.12,158267,4,34.57753,10
Long Green,The Fireballs,spotify:track:3XEUX7vgOmjZH6cFzKtmiC,0.618,0.706,9,-8.587,1,0.0535,0.0243,0.0038,0.0861,0.809,122.394,193520,4,67.12455,7
"(If You Cry) True Love, True Love",The Drifters,spotify:track:2mfo3AK0aZzTGcXD0LnLqx,0.511,0.236,0,-14.496,1,0.043,0.67,0,0.0953,0.196,141.222,141427,4,34.76498,8
Can't You See That She's Mine,The Dave Clark Five,spotify:track:1wqJ7K68NORdEvKmWI9KwW,0.52,0.812,7,-8.171,1,0.182,0.0961,1.22e-05,0.27,0.81,164.869,141880,4,65.2735,7
Carmen,Herb Alpert & The Tijuana Brass,spotify:track:12xuDqTLVeX5YGhu6iC42k,0.593,0.552,0,-10.849,1,0.0771,0.403,0.181,0.195,0.683,92.889,220373,4,21.26572,12
Unchained Melody,Vito & The Salutations,spotify:track:3BFFWyBCeqNXiqLGEWSsFA,0.503,0.566,9,-8.192,1,0.0681,0.617,0,0.333,0.862,147.289,118889,4,30.23369,6
Candy To Me,Eddie Holland,spotify:track:4N0VVY1BeWVpllqcwX7mNH,0.66,0.851,0,-3.616,1,0.0441,0.577,0,0.193,0.804,122.441,145040,4,37.15386,7
Good Time Girl,Nancy Sinatra,spotify:track:2NFiAytJxzRovskKxbDRbw,0.511,0.377,4,-8.585,1,0.0389,0.689,0,0.183,0.675,109.149,200240,4,47.18966,8
Bossa Nova U.S.A.,The Dave Brubeck Quartet,spotify:track:7r0WdJ2mojWM1ylFLwdERY,0.647,0.321,5,-19.451,1,0.0533,0.661,0.141,0.0779,0.774,105.687,145133,4,35.37847,11
A Love Of My Own,Carla Thomas,spotify:track:5RmFLhiJu0U2m28BeFC8Jy,0.244,0.346,0,-8.741,1,0.0302,0.813,0.00171,0.313,0.435,185.453,152240,3,41.70495,6
Humdinger,Freddy Cannon,spotify:track:7Jn13lH9EcnG2lKjtWhbJ5,0.586,0.815,0,-6.115,1,0.0499,0.36,0,0.098,0.93,135.846,184293,4,37.32955,9
Pretty Little Baby,Marvin Gaye,spotify:track:7tElOwaw2ONWiPCW8bDErC,0.593,0.549,7,-6.591,0,0.0279,0.8,0,0.118,0.865,109.465,155893,4,37.25066,9
There Will Never Be Another You,Chris Montez,spotify:track:5NbH5YGvgF2RbrxeXnGVkM,0.731,0.379,7,-11.724,1,0.0387,0.628,0,0.107,0.793,127.513,175507,4,28.59049,9
Uptight (Everything's Alright),Nancy Wilson,spotify:track:7Djn4EfJGHXgJ8BLdbHbAh,0.641,0.792,6,-10.725,1,0.232,0.623,0,0.293,0.916,132.984,121360,4,26.68069,7
El Matador,The Kingston Trio,spotify:track:6bjT2fsUi1pOc9gk1mB9w7,0.555,0.272,5,-14.485,0,0.0274,0.787,0.00115,0.323,0.42,81.931,147533,4,58.76751,7
Da Doo Ron Ron (When He Walked Me Home),The Crystals,spotify:track:0fonScmHUzC0MglSLn9saA,0.535,0.797,3,-7.533,1,0.0459,0.48,3.42e-05,0.141,0.613,148.835,140120,4,30.24651,8
School Is Out,Gary U.S. Bonds,spotify:track:01GarP7Iim3fsxASclkEFW,0.464,0.778,10,-11.338,1,0.185,0.868,3.68e-05,0.434,0.812,149.199,149560,4,26.98884,8
There'll Come A Time,Betty Everett,spotify:track:1F9EDKGRTOTZwQ3xje2n55,0.66,0.743,8,-6.881,1,0.0325,0.302,0.0205,0.134,0.96,122.668,155867,4,33.07734,8
That's It - I Quit - I'm Movin' On,Sam Cooke,spotify:track:0gKhmpLiJ2awP0WlvPGPSm,0.646,0.57,10,-7.101,1,0.121,0.753,0,0.121,0.925,120.1,151133,4,28.94918,9
"Winkin', Blinkin' And Nod",The Simon Sisters,spotify:track:3DgIaxMZ7gwc4EEIOtor6S,0.757,0.44,5,-10.661,1,0.0358,0.798,0,0.113,0.638,100.882,128000,4,27.86806,7
Patty Baby,Freddy Cannon,spotify:track:5CxrCz2zXok6L2rFx4qEVZ,0.552,0.909,0,-6.206,1,0.0719,0.74,3.02e-05,0.0906,0.771,143.736,124560,4,27.35496,7
I'm Wondering,Stevie Wonder,spotify:track:7t1oNMPLp0hgNfNUufIITV,0.617,0.917,1,-4.322,1,0.0773,0.0205,0,0.087,0.814,106.405,173360,4,114.2495,6
My Summer Love,Ruby And The Romantics,spotify:track:6nPr5EzXH7dBqRmXFRA3CU,0.385,0.379,5,-10.631,1,0.03,0.942,0.00832,0.185,0.42,84.252,163093,4,63.67103,7
Bye Bye Barbara,Johnny Mathis,spotify:track:47961iZtJPz2x1kCCAbhHl,0.363,0.336,3,-13.202,1,0.0353,0.967,4.57e-06,0.0781,0.555,95.658,155213,4,27.28109,10
I Was Such A Fool (To Fall In Love With You),The Flamingos,spotify:track:6PgWAPileQr2WDJp3SRLfz,0.36,0.391,10,-12.613,1,0.0313,0.835,0,0.0847,0.224,99.076,170267,3,41.22709,6
"Like, Long Hair",Paul Revere & The Raiders,spotify:track:1IIpglMfoS0Rge2ZpBTmRm,0.36,0.939,0,-10.377,1,0.0365,0.8,0.841,0.0841,0.7,85.483,115360,4,61.36363,5
Is It Something You've Got,Tyrone Davis,spotify:track:5WjfC5SYnuuEmtENFHaC9Z,0.6,0.739,11,-6.845,1,0.0653,0.173,0,0.155,0.936,106.282,158893,4,33.4699,9
A Taste Of Honey,Tony Bennett,spotify:track:6m6s3MapXf4go7fmDJv3IP,0.391,0.237,0,-9.567,1,0.0288,0.834,0,0.104,0.362,98.253,174667,3,36.47847,12
Leader Of The Pack,The Shangri-Las,spotify:track:6wzLLGFlWQ5jqTL13MU069,0.417,0.546,0,-8.71,1,0.0858,0.725,0,0.543,0.31,126.224,173533,4,58.4244,8
