Track,Artist,URI,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorusHit,sections
Street Corner,Ashford & Simpson,spotify:track:70VIZdsankOPKXRqFWmFBB,0.754,0.763,2,-7.076,0,0.08,0.142,0.000287,0.0315,0.912,111.087,275133,4,32.1269,15
Don't You Want Me,Jody Watley,spotify:track:7r4ZN8F22eBQeN0aMqwzgN,0.882,0.587,9,-12.613,0,0.0396,0.0673,1.09e-05,0.0527,0.866,112.032,253600,4,27.28301,10
Livin' Right,Glenn Frey,spotify:track:0PAakGrsWLfMwZqGY2IHMB,0.726,0.694,10,-12.551,0,0.0376,0.00838,0.107,0.0688,0.586,135.153,301400,4,30.49181,14
Say You'll Be Mine,Christopher Cross,spotify:track:7ys2QcBgHEIO6tyaRF2nOt,0.749,0.816,4,-9.519,1,0.0377,0.154,0.00501,0.247,0.849,128.823,176493,4,49.43679,9
One Foot Back In Your Door,Roman Holliday,spotify:track:6EF4Rt0ozj2CGCM3EhL1jf,0.757,0.889,1,-9.672,1,0.0806,0.0523,0.00071,0.0604,0.79,122.833,249731,4,25.03053,13
You Got The Power,War,spotify:track:6bRzRb0W1TNbGAPC6CByTC,0.86,0.64,5,-10.641,1,0.0358,0.0717,0.0529,0.0657,0.964,118.408,243160,4,50.34188,7
Goin' Crazy!,David Lee Roth,spotify:track:5dZiQVyXv66lYP2SSm8Ne1,0.512,0.629,7,-12.794,1,0.0293,0.033,0.00038,0.0633,0.839,134.917,190107,4,35.81933,11
Sign Of The Times,The Belle Stars,spotify:track:7cwdZl2PYj2brHxfwowqQ2,0.696,0.734,11,-6.037,1,0.0636,0.207,0,0.0383,0.861,113.88,172760,4,32.58575,10
Make Me Lose Control,Eric Carmen,spotify:track:31HhcRSNcS8Rgv9ldIfh66,0.724,0.619,4,-9.074,1,0.0242,0.0728,0,0.205,0.746,109.029,285947,4,75.57595,9
Going To A Go-Go,The Rolling Stones,spotify:track:0XFgoEfKXe4a2rXZHBP7re,0.616,0.973,9,-3.431,1,0.0538,0.212,0.151,0.869,0.893,128.09,203067,4,104.03568,5
Angelia,Richard Marx,spotify:track:2cG2bZy32qIxWVbFrobSQ1,0.54,0.64,8,-8.557,1,0.0251,0.114,0.000685,0.245,0.523,97.033,317933,4,41.03667,12
Hip To Be Square,Huey Lewis & The News,spotify:track:648BMGrt98kUbLo24A4vgj,0.668,0.779,9,-11.089,1,0.0325,0.0025,0.000347,0.139,0.963,140.873,245467,4,29.41008,12
Someday,Glass Tiger,spotify:track:3dP6JMPtcDU5njCHITwJmO,0.626,0.781,2,-5.998,1,0.0302,0.221,0,0.112,0.704,100.081,217733,4,38.85998,9
We're In This Love Together,Al Jarreau,spotify:track:1Let4BYaYSum46nAGO1i6v,0.597,0.323,5,-15.648,1,0.0494,0.56,2.24e-05,0.628,0.628,79.397,226067,4,30.26644,10
You Win Again,Bee Gees,spotify:track:5mwzpzRue1SBWwrbbhXfbf,0.547,0.831,11,-11.298,0,0.0319,0.0874,8.34e-06,0.222,0.909,168.581,241400,4,24.02431,8
Tonight,David Bowie,spotify:track:3IBO8J40fBC3n1KW8NhVap,0.515,0.841,6,-4.983,0,0.0352,0.00647,0,0.135,0.765,135.925,237133,4,23.87058,14
Private Number,The Jets,spotify:track:09pfjcwfI8HIxM4FJL1GyP,0.786,0.699,0,-8.031,1,0.0463,0.0385,3.59e-05,0.18,0.894,134.938,243067,4,59.72946,11
Sailing,Christopher Cross,spotify:track:6Hu6dzwlvoyg3zBUC8k4BK,0.469,0.382,2,-13.203,1,0.0374,0.364,0.00025,0.36,0.178,149.994,256147,4,37.119,14
Stacy,Fortune,spotify:track:6zjZjjgj8pvvRvZhl9AFOI,0.258,0.659,11,-5.987,1,0.0385,0.0182,0.000248,0.205,0.303,201.208,244587,4,17.99109,12
Learning To Fly,Pink Floyd,spotify:track:3ieDOGcOqVxScs2VZBzidt,0.441,0.56,0,-13.681,1,0.0361,0.25,0.0296,0.151,0.476,166.585,292080,4,23.81301,13
Sea Of Love,The Honeydrippers,spotify:track:0VMGij4wSGBM5pSTcqjxeD,0.422,0.411,7,-9.004,1,0.0257,0.111,0.00113,0.324,0.393,82.737,183880,4,40.0991,7
So Alive,Love And Rockets,spotify:track:6amZm52SfS7d6oCEu9NDMl,0.7,0.569,10,-13.991,1,0.0298,0.00545,0.208,0.147,0.924,118.829,257827,4,23.95891,12
Teacher Teacher,38 Special,spotify:track:2JaHGxFJd6R5mwmYTRZS6I,0.432,0.852,0,-11.01,1,0.0399,0.00957,0,0.171,0.743,157.023,195133,4,32.96472,9
Pressure,Billy Joel,spotify:track:3LqvmDtXWXjF7fg8mh8iZh,0.548,0.68,9,-8.675,0,0.0474,0.0148,0.000949,0.0877,0.851,148.494,280333,4,27.54413,13
Hazy Shade Of Winter,The Bangles,spotify:track:0P2vAvvWni2tNXOdbH3JFk,0.48,0.866,5,-7.142,0,0.0446,0.00887,0,0.097,0.411,150.43,167160,4,30.57143,9
Easy For You To Say,Linda Ronstadt,spotify:track:2KmvTthSR8R05yX3gdS0kE,0.478,0.372,3,-9.639,0,0.0294,0.743,0.0018,0.0745,0.375,176.048,242893,4,34.34368,11
Make Up Your Mind,Aurra,spotify:track:3erdph0wUqaMiE99sdrBU5,0.749,0.595,7,-11.059,1,0.0597,0.11,0.00013,0.0497,0.919,116.531,385760,4,35.82288,17
Do You Love What You Feel,Rufus And Chaka Khan,spotify:track:5rP98RORYdbwEYUA3FFsnv,0.696,0.785,2,-14.432,1,0.0488,0.169,0.00324,0.932,0.773,116.638,410827,4,32.12308,19
People Are People,Depeche Mode,spotify:track:3GREm6zSHwKZsJxl0hqbAQ,0.679,0.829,9,-7.288,0,0.0604,0.0875,2.46e-06,0.318,0.812,119.96,232080,4,32.69373,9
The Smile Has Left Your Eyes,Asia,spotify:track:1RvKjCpz3PbzogBMtVwxxa,0.326,0.66,4,-8.534,1,0.0316,0.354,1.01e-05,0.106,0.381,85.176,193093,4,79.70298,6
Gee Whiz,Bernadette Peters,spotify:track:4kUKCTfQMQ4moExucmhg02,0.485,0.281,6,-12.878,1,0.0295,0.827,0,0.0847,0.382,98.426,156933,3,29.77026,8
Lucky,Eye To Eye,spotify:track:7gxTEzEkLPe5El51hlUxkz,0.655,0.79,10,-7.384,1,0.0482,0.12,0.000775,0.367,0.721,145.938,243053,4,20.21116,15
Somebody Else's Guy,Jocelyn Brown,spotify:track:1spr3ff7dxssldzMZmoITf,0.803,0.778,6,-9.82,1,0.116,0.198,0.000719,0.0513,0.746,103.203,241627,4,46.66821,6
Change Of Heart,Cyndi Lauper,spotify:track:4Kvz5bhHNYPSaGnQ7PsTBi,0.686,0.718,5,-11.439,0,0.0666,0.317,2.7e-05,0.0627,0.488,119.759,263227,4,127.87471,6
"Somewhere Out There (From ""An American Tail"")",Linda Ronstadt & James Ingram,spotify:track:6Zd6gSMyyjSybIw4lK9Ecy,0.32,0.221,0,-16.302,1,0.0328,0.817,0.000137,0.0977,0.116,80.036,238173,4,52.16804,12
Everybody Dance,Ta Mara & The Seen,spotify:track:2y7UQ4maAhvbOmFXzNLkEz,0.807,0.767,1,-9.648,1,0.0729,0.0469,0.00434,0.0781,0.745,119.201,235200,4,64.9186,8
Autograph,John Denver,spotify:track:5dG5bJ3e2cTRpNPZNnP8yt,0.472,0.259,7,-14.038,1,0.0278,0.275,0.000341,0.105,0.492,84.451,220040,4,45.88284,11
Love On A Shoestring,Captain & Tennille,spotify:track:0PjUbzwtuZQDDLAt5ig7WO,0.534,0.657,0,-6.008,1,0.0452,0.424,0,0.1,0.303,113.068,221133,4,33.46564,9
Be Mine Tonight,Neil Diamond,spotify:track:2YVyaN6rLkYSrGFcL9BdYS,0.574,0.46,10,-15.232,1,0.059,0.277,0,0.0881,0.75,153.803,158440,4,44.07275,7
Love Power,Dionne Warwick & Jeffrey Osborne,spotify:track:22zsrrUQWR7G6LVtszuKam,0.78,0.481,0,-13.179,0,0.0304,0.249,1.6e-05,0.07,0.618,116.17,273707,4,46.32579,16
Secret Rendezvous,Karyn White,spotify:track:4aYOQDyN2wTOlt2mRQ6zef,0.733,0.689,10,-13.001,0,0.0388,0.0503,0.00115,0.0656,0.888,111.695,337400,4,18.974,20
Don't Stop Trying,Rodway,spotify:track:1xgBRWH2oPzUN53PLiEUGP,0.768,0.444,9,-14.166,0,0.102,0.00415,0.000101,0.37,0.833,124.507,279432,4,21.01844,11
Rain In May,Max Werner,spotify:track:3G9jX6EYnEODkDPB5Bv6A9,0.65,0.583,8,-8.806,1,0.0303,0.229,0,0.115,0.767,98.006,218279,4,59.5696,7
The Final Countdown,Europe,spotify:track:3MrRksHupTVEQ7YbA0FsZK,0.536,0.844,6,-6.918,0,0.058,0.0628,0.00084,0.0608,0.185,117.652,310333,4,55.89187,13
Cannonball,Supertramp,spotify:track:7AW4T7G3e8VsZ8D7jV1hMr,0.76,0.728,2,-9.766,0,0.0347,0.182,0.0808,0.0901,0.801,127.213,458083,4,30.33693,21
Nothin (That Compares 2 U),The Jacksons,spotify:track:4wfqntsKjeI91KlnAJ9Clh,0.77,0.754,2,-10.784,1,0.0484,0.0464,0,0.309,0.559,104.784,322160,4,32.85465,13
Don't Let Him Know,Prism,spotify:track:3e4wV57WXUDyKU09DuvL30,0.554,0.636,1,-7.981,0,0.0325,0.0548,3.62e-05,0.112,0.763,126.111,188600,4,31.60213,9
Closer To Fine,Indigo Girls,spotify:track:7rKyITVLEwldhdXIy7P6Vw,0.54,0.677,9,-6.349,1,0.0286,0.368,0,0.224,0.748,98.339,241600,4,34.0828,12
If I Was Your Girlfriend,Prince,spotify:track:6yK7QgE4H7dIzHa9EV4FKL,0.87,0.366,1,-18.998,1,0.0977,0.46,0.0139,0.071,0.819,96.74,301733,4,37.11786,10
Whatcha Gonna Do,Chilliwack,spotify:track:3Wuuyv70sQWtdH31mfpnFS,0.711,0.743,11,-6.769,0,0.0613,0.0227,0.00108,0.291,0.966,122.388,255093,4,48.38025,12
Lick It Up,KISS,spotify:track:3cXiUuiGpFmZ8OdAWKk8Ck,0.681,0.773,2,-6.051,1,0.058,0.179,1.83e-05,0.311,0.547,120.276,236640,4,36.11497,10
Should've Never Let You Go,Neil Sedaka & Dara Sedaka,spotify:track:4hIAiFaEtHWWofVzVm4eTo,0.295,0.274,10,-10.942,1,0.032,0.799,8.74e-06,0.0831,0.268,144.766,258133,4,61.30985,11
It's A Night For Beautiful Girls,The Fools,spotify:track:40OomHZdjj1zZLWusq3zln,0.757,0.799,9,-6.288,0,0.0306,0.122,0.00151,0.298,0.819,119.829,233600,4,27.3659,9
Lovers After All,Melissa Manchester & Peabo Bryson,spotify:track:5UD8qeF190mpOKuHmbImQl,0.636,0.299,7,-15.064,1,0.0364,0.273,0,0.0929,0.492,80.497,240000,4,37.43054,11
Cruel Summer,Bananarama,spotify:track:0wnJdLDUi9fkDl5nxhDlqO,0.697,0.828,1,-8.796,0,0.0266,0.343,0.0154,0.271,0.926,108.367,215400,4,37.10193,10
Feel It Again,Honeymoon Suite,spotify:track:27njtYcV3FjqmAvtxEUC4S,0.6,0.574,10,-13.164,1,0.0395,0.00874,7.41e-06,0.117,0.559,122.141,277293,4,35.21631,13
(oh) Pretty Woman,Van Halen,spotify:track:7ptv3yXdBWwzO7rVA62rwy,0.441,0.97,1,-2.1,0,0.0708,0.192,1.68e-06,0.312,0.5,128.289,172671,4,41.51318,8
Headed For The Future,Neil Diamond,spotify:track:202FXP04wn1t9cQsFAHD9F,0.722,0.578,0,-14.563,1,0.04,0.0138,8.43e-06,0.12,0.754,128.447,248427,4,31.2118,11
In God's Country,U2,spotify:track:1AQYE6CcYKlzM8e9Df5i1g,0.497,0.704,2,-8.085,1,0.0324,0.0071,6.69e-05,0.783,0.607,125.919,176597,4,54.22678,7
Heartlight,Neil Diamond,spotify:track:3dC25ffC9Zlr8UysO3qqW3,0.57,0.339,3,-17.679,1,0.031,0.539,7.55e-05,0.152,0.556,119.605,265907,4,65.7382,13
Escape (The Pina Colada Song),Rupert Holmes,spotify:track:5IMtdHjJ1OtkxbGe4zfUxQ,0.836,0.509,0,-13.668,1,0.0548,0.467,4.1e-06,0.0436,0.949,138.713,276493,4,16.01585,14
Body Talk,The Deele,spotify:track:61U6aXX0GsRcf6h6JXnj7u,0.908,0.448,9,-9.968,0,0.0847,0.0681,0.000138,0.0616,0.847,124.174,336627,4,158.85822,10
Got A Hold On Me,Christine McVie,spotify:track:0FCgqHNdcbhGIEmU8r6ZF1,0.75,0.787,4,-5.127,1,0.0292,0.144,1.88e-05,0.0513,0.718,129.37,232907,4,47.33763,9
Sweet Love,Anita Baker,spotify:track:3Z6DV0jsGqCs4whsfda7lX,0.504,0.728,10,-5.699,0,0.0234,0.36,0,0.159,0.683,89.255,266201,4,45.97006,11
I Gotta Try,Michael McDonald,spotify:track:0qnfAVtzFPY0pOGYpTkZeY,0.808,0.417,9,-15.226,0,0.0316,0.103,0,0.0609,0.887,114.558,235333,4,29.30654,11
Words,F.R. David,spotify:track:1HPJOoIVdUPuaebxzMrVaD,0.535,0.789,10,-5.578,0,0.0549,0.372,2.66e-05,0.142,0.527,123.763,208283,4,24.93799,13
Atlanta Lady (Something About Your Love),Marty Balin,spotify:track:1T6qWyfo0RYyN0YFzC3APi,0.73,0.502,2,-10.389,1,0.0364,0.464,0.000212,0.151,0.785,119.941,228560,4,49.5507,9
Stir It Up,Patti LaBelle,spotify:track:6MTfCWmGgxPxAT8ttAhnaU,0.745,0.789,11,-6.916,0,0.0406,0.0823,0.0023,0.0583,0.811,104.63,218827,4,19.11202,12
Cool Magic,The Steve Miller Band,spotify:track:25CuoO5ZVIllKFgSaycsMP,0.62,0.572,4,-10.942,1,0.0365,0.446,0,0.418,0.961,123.25,265667,4,40.36926,12
Painted Picture,Commodores,spotify:track:5zNRUWpBY1mhv5cHssvvd2,0.751,0.515,0,-13.99,1,0.103,0.133,0.125,0.147,0.597,83.913,296267,4,18.55999,13
When Your Heart Is Weak,Cock Robin,spotify:track:7eaPCOybgKSjvX7ptXLZNO,0.635,0.498,11,-9.62,1,0.0268,0.0583,0.0103,0.117,0.576,106.984,346467,4,84.05764,12
Make It Mean Something,Rob Jungklas,spotify:track:2T8kbLmiTRcbivETQyksel,0.503,0.794,9,-9.427,1,0.0534,0.125,5.3e-06,0.2,0.68,117.108,235960,4,18.23638,12
I'll Be Good To You,Quincy Jones Featuring Ray Charles & Chaka Khan,spotify:track:4cLXNwNqXWT1CTR5Gyr7ei,0.743,0.89,11,-6.293,0,0.0891,0.244,0.000209,0.218,0.786,109.954,294627,4,38.24026,12
Could It Be Love,Jennifer Warnes,spotify:track:7oHeqO7wiWCg0e4df54ccw,0.505,0.635,0,-9.575,1,0.0267,0.0887,0,0.0581,0.696,137.811,212093,3,45.01472,11
When The Rain Begins To Fall,Jermaine Jackson & Pia Zadora,spotify:track:4BNgHaHriMcnpeR7qdkojU,0.672,0.854,0,-6.741,0,0.0301,0.00716,1.62e-06,0.117,0.725,153.579,250000,4,22.79676,8
Time,The Alan Parsons Project,spotify:track:48yJZwYYDZX5GKFND7wDfC,0.345,0.35,5,-12.701,0,0.0268,0.274,0.0686,0.143,0.108,143.09,314640,4,48.08919,15
Little By Little,Robert Plant,spotify:track:7igoJOuQB199t3sRaKVErt,0.639,0.589,0,-8.099,1,0.0337,0.0178,0.00216,0.263,0.578,103.591,284387,4,48.50017,11
As We Lay,Shirley Murdock,spotify:track:3HNjLJb6VfoP0VC30TdxyE,0.421,0.323,8,-9.651,1,0.0452,0.436,0,0.156,0.16,72.288,359000,4,21.14897,14
Lonely Is The Night,Air Supply,spotify:track:6gAhuDvn8Ef6P710UMze9W,0.565,0.412,7,-14.092,1,0.0242,0.298,6.91e-06,0.206,0.351,83.19,249067,4,44.64076,10
Piano In The Dark,Brenda Russell Featuring Joe Esposito,spotify:track:70RPjUR5l0jmBQndfNXP0z,0.729,0.316,0,-17.054,0,0.0248,0.403,8.55e-05,0.0998,0.432,99.729,320800,4,39.71121,14
Kiss On My List,Daryl Hall John Oates,spotify:track:4SWWCw1alDXVciopj9DWJj,0.664,0.574,0,-10.435,1,0.0335,0.171,2.48e-05,0.979,0.641,118.985,290347,4,23.45663,11
I Wouldn't Beg For Water,Sheena Easton,spotify:track:0ud69bmfFZ2eTJxDEqrHVw,0.456,0.292,3,-10.079,1,0.0399,0.849,1.25e-05,0.101,0.192,112.831,254067,4,18.95027,8
Land Of A Thousand Dances,The J. Geils Band,spotify:track:66ZOBuMbYPHO2Mv6S6EPvz,0.326,0.804,4,-13.688,1,0.0708,0.00456,0.00339,0.654,0.567,170.945,210640,4,38.66489,10
Right Kind Of Love,Quarterflash,spotify:track:0WeBhzM2MFPfA1E2GliJy6,0.568,0.477,11,-14.116,0,0.0631,0.0997,0,0.219,0.538,117.524,232427,4,44.62581,9
Naughty Girls (Need Love Too),Samantha Fox,spotify:track:4FGAOmf2vxT7FF8w2vL6R6,0.824,0.82,1,-6.678,1,0.106,0.0419,0.00492,0.14,0.909,112.822,310387,4,29.33986,14
When We Was Fab,George Harrison,spotify:track:6fAADiK2jnjdm5QRI7hSYc,0.507,0.6,5,-9.088,1,0.0236,0.59,0.00408,0.291,0.387,92.416,239853,4,19.90647,9
Love Will Show Us How,Christine McVie,spotify:track:3u7ffLulYoencaivAqimKE,0.577,0.867,2,-4.717,1,0.0405,0.0951,0.00237,0.272,0.931,162.092,254267,4,23.5673,15
Higher Love,Steve Winwood,spotify:track:2HcokWTBGI5EjGeNVLgd8Q,0.701,0.89,5,-6.604,1,0.0439,0.0512,0.0807,0.493,0.912,98.765,252253,4,27.61901,12
Material Girl,Madonna,spotify:track:22sLuJYcvZOSoLLRYev1s5,0.742,0.883,0,-3.419,1,0.0329,0.333,7.51e-06,0.0964,0.978,136.506,240280,4,30.04232,10
When Love Comes To Town,U2 With B.B. King,spotify:track:2cpUudtTX7OU6DcoNTuxwB,0.65,0.665,9,-11.259,1,0.0372,0.0526,4.62e-06,0.13,0.593,115.51,254267,4,75.86679,11
Rhythm Of Love,Scorpions,spotify:track:23rZ0vPDgEUhBfUvhdcCcW,0.348,0.789,7,-13.916,0,0.0329,0.256,0.0419,0.368,0.369,89.268,228373,4,49.7948,6
Don't Waste Your Time,Yarbrough & Peoples,spotify:track:6HCAvDSaFft5KL0ozPFgLs,0.71,0.78,7,-8.565,1,0.0511,0.0239,4.79e-05,0.418,0.559,103.884,449960,4,27.83159,19
I Know What I Like,Huey Lewis & The News,spotify:track:1eLd9qSFOGoHkmypQFVgw5,0.64,0.669,2,-11.029,1,0.0305,0.0354,1.54e-05,0.365,0.883,108.155,239600,4,65.68769,10
What's Your Hurry Darlin',Ironhorse,spotify:track:36QAn875aVkU7e6TmMUCuk,0.383,0.706,4,-10.098,1,0.0501,0.18,0,0.159,0.597,122.83,273267,4,44.95199,8
Should I Stay Or Should I Go,The Clash,spotify:track:39shmbIHICJ2Wxnk1fPSdz,0.742,0.833,2,-6.463,1,0.115,0.079,0,0.384,0.816,113.375,188987,4,38.80167,8
"I Want You, I Need You",Chris Christian,spotify:track:1fNqt552Rd4KiHK0fraglz,0.606,0.372,0,-9.94,1,0.0261,0.452,0,0.308,0.363,111.268,220187,4,34.01649,10
Never Give Up On A Good Thing,George Benson,spotify:track:5T08qYOPrZh5dT67Qcxfa4,0.796,0.52,10,-11.867,1,0.0354,0.185,1.72e-05,0.126,0.919,113.828,244560,4,38.13224,12
The Salt In My Tears,Martin Briley,spotify:track:18vT0ddyQSJTdQPGRpM0en,0.624,0.834,9,-6.337,1,0.0492,0.00318,1.14e-06,0.0866,0.843,121.159,241690,4,24.39048,13
Lonely Won't Leave Me Alone,Glenn Medeiros,spotify:track:0EjkSXPIm1WfCjMrgEpZlH,0.61,0.485,2,-12.005,1,0.029,0.327,0,0.071,0.507,130.945,266893,4,44.80673,10
Emotional Rescue,The Rolling Stones,spotify:track:5IATbFZds3cbOx8YxuMuko,0.678,0.621,5,-5.478,1,0.0623,0.111,0.0973,0.0394,0.776,113.389,339400,4,49.67705,15
It Hurts Too Much,Eric Carmen,spotify:track:5RMl3gsX792G1bRL7LSnio,0.6,0.87,2,-6.895,1,0.0485,0.275,0,0.0696,0.69,120.571,257720,4,29.23156,10
Trickle Trickle,The Manhattan Transfer,spotify:track:7iKNdHwoCTlyI596AMupzd,0.583,0.804,0,-8.539,1,0.226,0.149,0,0.0876,0.788,182.559,142400,4,44.7269,7
How Can I Forget You,Elisa Fiorillo,spotify:track:5d8byUVc57r4axH3JLbLAX,0.668,0.686,1,-11.64,1,0.037,0.0552,6.81e-05,0.138,0.781,138.214,238980,4,36.08428,12
Blue Kiss,Jane Wiedlin,spotify:track:1vkqIBgI8WDMrZrDLFUiLY,0.757,0.636,5,-12.238,1,0.0349,0.454,0.000162,0.0543,0.961,128.36,208067,4,22.75441,12
Pink Cadillac,Natalie Cole,spotify:track:1YpNDG1DnNadlZzR8kAXqF,0.901,0.576,5,-10.314,0,0.0566,0.41,9.72e-05,0.0447,0.959,124.995,268667,4,63.4611,11
Heart To Heart,Kenny Loggins,spotify:track:2KaA0Tgl3RmQLzcvLEtzLH,0.698,0.456,0,-12.773,1,0.039,0.356,2.96e-05,0.0313,0.796,81.66,322333,4,63.06501,10
Invisible,Alison Moyet,spotify:track:6vYYt9fTorwdo6sxoceMQC,0.652,0.605,2,-11.14,1,0.025,0.124,1.31e-05,0.152,0.72,96.808,238040,4,83.25202,11
Seasons Of Gold,Gidea Park featuring Adrian Baker,spotify:track:1r0DucTu27o5SjiqANyud0,0.734,0.463,2,-10.004,1,0.0415,0.0271,0.00804,0.0949,0.837,123.594,424960,4,27.14227,17
Keep The Fire,Kenny Loggins,spotify:track:1G7qAHMXF6byYff460YqnM,0.577,0.573,4,-11.357,1,0.0355,0.191,0.0113,0.615,0.574,113.076,275733,4,24.91008,12
World Shut Your Mouth,Julian Cope,spotify:track:4JBkrs9CPkGdOiuFjh0V9A,0.639,0.724,9,-10.143,0,0.0568,0.0202,1.61e-06,0.241,0.733,126.25,214200,4,20.02193,11
War Games,"Crosby, Stills & Nash",spotify:track:1KHehOVBdMmOxKi5Zcv0Ju,0.436,0.582,5,-13.563,1,0.0425,0.00589,1.77e-05,0.321,0.401,174.109,141027,4,47.1844,4
Off The Wall,Michael Jackson,spotify:track:3zYpRGnnoegSpt3SguSo3W,0.827,0.595,3,-13.909,0,0.0565,0.182,0,0.0785,0.921,118.741,246000,4,67.78954,9
The Visitors,ABBA,spotify:track:6xbjYuZ6rneoXLqW8YngPk,0.616,0.6,2,-9.77,1,0.0298,0.0765,0.000271,0.122,0.734,131.198,347231,4,34.24366,13
Could've Been,Tiffany,spotify:track:5HNstg5iwAVAa0xT83pWTN,0.361,0.35,11,-8.081,1,0.0301,0.401,0.0117,0.205,0.228,95.83,217560,3,60.93033,11
Say Goodbye To Little Jo,Steve Forbert,spotify:track:0yUiPS7QlbWQUqCY56QFic,0.578,0.71,9,-7.855,1,0.0432,0.0969,0,0.165,0.734,114.766,235840,4,25.89591,13
Do Right,Paul Davis,spotify:track:1VVNTQPgB5OiUOSyKMqmgC,0.557,0.554,0,-7.583,1,0.0367,0.495,3.29e-06,0.108,0.664,109.022,240173,4,19.01547,10
Girlfriend,Pebbles,spotify:track:38bP8r9yx49g6pdQ90NH1X,0.963,0.822,2,-6.642,1,0.106,0.475,0,0.17,0.908,118.499,256493,4,36.29167,12
Heaven,Bryan Adams,spotify:track:7Ewz6bJ97vUqk5HdkvguFQ,0.382,0.589,9,-7.315,0,0.0267,0.0465,0,0.122,0.335,140.059,243360,4,36.03239,10
Holdin' On,Tane Cain,spotify:track:1MKEJxiCXyVgKEukpzuKnV,0.512,0.668,7,-7.942,0,0.0486,0.114,0.000795,0.0974,0.447,142.81,191650,4,41.21832,8
Modern Love,David Bowie,spotify:track:3gxEZXUjrNbl3TlSrTGbR5,0.358,0.938,0,-5.577,1,0.0483,0.00375,9.2e-06,0.117,0.944,182.836,288339,4,35.21618,9
Now It's My Turn,Berlin,spotify:track:7437FOs7I8KStNBU0aCtD5,0.571,0.722,9,-12.746,1,0.0321,0.00139,0.000458,0.0854,0.534,131.653,251093,4,61.89618,10
Stranger,Stephen Stills,spotify:track:5QTCFAfdrJgaabRzWwNEHa,0.777,0.645,9,-14.631,0,0.036,0.00813,0.00312,0.252,0.947,125.442,178333,4,33.27259,10
Hide Your Heart,KISS,spotify:track:47o525G86mLspoGnUCaMd9,0.572,0.846,11,-10.081,0,0.0617,0.306,1.31e-05,0.169,0.596,122.384,264133,4,48.81699,11
Jody,Jermaine Stewart,spotify:track:7eCJuyIc1F0Lu7emNYLneg,0.695,0.836,11,-12.34,0,0.0445,0.0015,0.04,0.714,0.787,110.611,335880,4,22.1849,14
Workin' For A Livin',Huey Lewis & The News,spotify:track:3gkH5q7qT0Ex08kua0KgrN,0.566,0.757,2,-11.39,1,0.0348,0.361,1.56e-06,0.32,0.973,158.182,158533,4,39.16879,9
The Right Stuff,Vanessa Williams,spotify:track:04c7gHwmtsa37ejt5o3Kdp,0.81,0.761,11,-7.582,0,0.0529,0.0707,0.0125,0.0426,0.587,112.593,267760,4,59.18242,11
For America,Jackson Browne,spotify:track:2r0oEagiOBdEAhVzc3ltly,0.521,0.831,2,-8.083,0,0.0543,0.00508,1.55e-05,0.207,0.545,143.839,307933,4,24.57995,15
All Night With Me,Laura Branigan,spotify:track:53AzqGDlUTHQX2nHPrcX9n,0.64,0.499,7,-6.093,1,0.031,0.289,3.86e-05,0.0955,0.306,82.401,232106,4,28.05109,10
Two Less Lonely People In The World,Air Supply,spotify:track:28dAkHMn5LZI85O1UxIu6C,0.392,0.464,4,-8.647,1,0.039,0.753,0,0.286,0.239,149.902,238773,4,28.731,13
Everything Is Alright,Spider,spotify:track:0iZxqe9HjWfZF3CTfyubaI,0.501,0.625,11,-12.947,0,0.044,0.073,0,0.0997,0.707,134.812,208747,4,30.25197,12
Pieces Of Ice,Diana Ross,spotify:track:4L7asjKaSIdw972341v1sg,0.865,0.601,7,-9.718,0,0.0471,0.141,0.0705,0.0808,0.585,132.86,297013,4,54.39761,12
Promise Me,The Cover Girls,spotify:track:0QciY6CzknfKHZD9h0Oahg,0.601,0.58,8,-11.052,1,0.0296,0.0166,4.12e-06,0.0312,0.429,139.923,418907,4,46.72086,16
Voice Of America's Sons,John Cafferty & The Beaver Brown Band,spotify:track:43rLwQvmkkJCMxFRrhnAbu,0.589,0.781,5,-10.09,1,0.0278,0.00172,0.00085,0.0767,0.577,77.71,280267,4,52.08313,11
Love Will Turn You Around,Kenny Rogers,spotify:track:1M2a5TNHqmr2zXZZcB7xTe,0.64,0.44,4,-15.938,1,0.0295,0.226,4.43e-06,0.122,0.613,86.952,221193,4,18.35313,12
Crazy,Kenny Rogers,spotify:track:1Cg8HzQLJ4rjjXprgotjJj,0.454,0.186,1,-16.281,1,0.031,0.727,5.49e-06,0.0783,0.303,136.173,223667,4,36.4235,12
Vienna Calling,Falco,spotify:track:6tetorrFfVEwugqcgfwEm1,0.83,0.738,9,-10.051,0,0.0697,0.235,5.15e-06,0.211,0.962,131.571,250183,4,40.82587,12
Falling In Love,Balance,spotify:track:4GSiGak8HPbJy1kRlyWx1L,0.475,0.466,9,-7.487,1,0.0321,0.202,0,0.12,0.197,114.788,197013,4,41.84656,10
More Than You Know,Martika,spotify:track:1m8Bi4DPISDIpsr2aA9d2N,0.709,0.917,0,-5.878,1,0.0559,0.241,2.82e-05,0.0428,0.938,118.099,246040,4,25.74555,15
