Track,Artist,URI,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorusHit,sections
Twerk,City Girls Featuring Cardi B,spotify:track:0RRm4OS5ymfZryXBuj0G2m,0.788,0.842,4,-4.006,0,0.142,0.121,0.00112,0.166,0.481,190.077,166476,4,30.61426,13
Kelly Price,Migos Featuring Travis Scott,spotify:track:204U3zjm9kkzX25Pr4Rdld,0.745,0.685,4,-5.7,0,0.0313,0.53,0,0.176,0.437,121.977,363934,4,48.72336,14
Play No Games,Big Sean Featuring Chris Brown & Ty Dolla $ign,spotify:track:3rsOs39rDAYxIOrDTHAgR9,0.755,0.7,1,-3.586,1,0.0455,0.0846,0,0.452,0.383,81.514,216653,4,62.71197,11
One Dance,Drake Featuring WizKid & Kyla,spotify:track:1zi7xx7UVEFkmKfv06H8x0,0.792,0.625,1,-5.609,1,0.0536,0.00776,0.00188,0.329,0.37,103.967,173987,4,54.25264,6
CHopstix,ScHoolboy Q + Travis Scott,spotify:track:2EGtBS7Ws3ajiSkJLviFJ4,0.958,0.597,9,-7.092,0,0.111,0.0457,0,0.138,0.619,127.931,180453,4,31.01785,12
Closer To The Edge,Thirty Seconds To Mars,spotify:track:0UZwcRQAk4QR09HtGRZhYC,0.502,0.948,6,-3.717,1,0.121,0.0099,4.54e-06,0.0809,0.102,139.979,273467,4,58.27549,10
Let You Down,NF,spotify:track:52okn5MNA47tk87PeZJLEL,0.662,0.714,5,-5.68,0,0.121,0.312,0,0.179,0.464,147.997,212120,4,27.13002,11
Pick It Up,Famous Dex Featuring A$AP Rocky,spotify:track:3ncgNpxLoBQ65ABk4djDyd,0.921,0.467,1,-8.443,1,0.119,0.0149,0.000238,0.334,0.287,135.995,191252,4,37.08873,11
Wavin' Flag,K'Naan,spotify:track:02WDuAXXKumemrvsmrVBvH,0.584,0.768,0,-4.185,1,0.058,0.329,0,0.0587,0.729,152.005,212867,4,21.28678,11
Red Opps,21 Savage,spotify:track:3cqZH3cqvfbV8wVbvHyPbG,0.703,0.709,9,-6.452,1,0.402,0.00908,0,0.127,0.569,140.998,163340,4,28.11481,8
Beers Ago,Toby Keith,spotify:track:5MiRgE7Yta2jiOkVGHbiQC,0.565,0.84,0,-4.641,1,0.0296,0.0284,0,0.0928,0.742,144.04,206640,4,27.02465,11
143,Bobby Brackins Featuring Ray J,spotify:track:4DdaOUTsCqz4cLK3z92oso,0.833,0.751,11,-7.117,1,0.0854,0.0113,0,0.0235,0.716,98.041,206813,4,19.05573,9
Bo$$,Fifth Harmony,spotify:track:1COvXs6jaykXC73h9OSBVM,0.813,0.872,9,-5.224,1,0.107,0.00621,0,0.0498,0.736,103.016,171413,4,28.88489,9
Wherever I Go,OneRepublic,spotify:track:7kftK4n15rl1wbpfjSq2Tk,0.54,0.675,10,-6.449,0,0.0429,0.1,0,0.237,0.348,99.97,169773,4,43.85342,8
La Cancion,J Balvin & Bad Bunny,spotify:track:0fea68AdmYNygeTGI4RC18,0.754,0.646,7,-5.795,1,0.317,0.152,1.85e-05,0.108,0.429,176.089,242573,4,30.39226,12
Energy,Drake,spotify:track:79XrkTOfV1AqySNjVlygpW,0.748,0.571,11,-7.916,1,0.478,0.38,0,0.534,0.553,172.105,181933,4,20.59462,13
I Got You,Thompson Square,spotify:track:0KGWGfFDNoVVGOPvoFZw6w,0.533,0.799,2,-2.594,1,0.0531,0.0123,0.000879,0.106,0.521,127.04,183867,4,18.12229,9
Wildest Dreams,Taylor Swift,spotify:track:59HjlYCeBsxdI0fcm3zglw,0.553,0.664,8,-7.417,1,0.0741,0.0709,0.0056,0.106,0.467,140.06,220440,4,26.46573,10
Only,"Nicki Minaj Featuring Drake, Lil Wayne & Chris Brown",spotify:track:4MRT0dDbhqFKl67WzhUbSw,0.573,0.495,8,-7.245,0,0.592,0.405,0,0.0969,0.255,179.196,312027,3,28.52376,17
Billionaire,Glee Cast,spotify:track:6d5CfH0P84foEd1fkmp7po,0.791,0.721,6,-5.588,0,0.0939,0.259,0,0.104,0.66,87.034,211440,4,36.20179,10
Bad Bad Bad,Young Thug Featuring Lil Baby,spotify:track:1GeNui6m825V8jP4uKiIaH,0.974,0.596,6,-8.888,1,0.184,0.0976,0,0.151,0.892,111.959,149040,4,32.73631,8
I Can't Love You Back,Easton Corbin,spotify:track:7tK1fO2PVs80OnVB1RSa89,0.565,0.449,11,-10.962,1,0.0284,0.341,1.31e-05,0.132,0.119,134.039,245187,4,45.8665,8
Lay Me Down,Sam Smith,spotify:track:64GRDrL1efgXclrhVCeuA0,0.468,0.19,4,-11.138,1,0.0373,0.919,0,0.107,0.326,125.319,219536,4,35.65947,11
You Need To Calm Down,Taylor Swift,spotify:track:6RRNNciQGZEXnqk8SQ9yv5,0.771,0.671,2,-5.617,1,0.0553,0.00929,0,0.0637,0.714,85.026,171360,4,25.16103,9
Banjo,Rascal Flatts,spotify:track:47aIa6zbUGsdNn55cyuOug,0.617,0.862,2,-6.356,1,0.0337,0.0186,0,0.161,0.769,101.971,256133,4,30.22647,12
Make Me Wanna,Thomas Rhett,spotify:track:69DR48pXzSabFUfQfDDJDb,0.545,0.818,9,-6.38,1,0.0541,0.0369,0,0.101,0.679,109.019,225067,3,21.16051,11
Apparently,J. Cole,spotify:track:1HNs07uZxZniPNmniw2GTa,0.801,0.543,5,-9.236,1,0.091,0.564,0,0.116,0.534,133.982,293040,4,87.03784,10
Love You Like That,Canaan Smith,spotify:track:2QVzUws1l5mzZ4v46tGHrC,0.559,0.766,11,-5.056,1,0.0295,0.0107,6.98e-05,0.194,0.723,145.26,203053,4,29.46957,7
Lover,Taylor Swift,spotify:track:1dGr1c8CrMLDpV6mPbImSI,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-05,0.118,0.453,68.534,221307,4,69.35088,11
Rest Of My Life,Ludacris Featuring Usher & David Guetta,spotify:track:6SLUwdeias7fn6qVq6LcgP,0.531,0.88,2,-3.875,1,0.0406,0.0123,3.29e-06,0.176,0.266,127.993,232027,4,19.27565,13
Glitter In The Air,P!nk,spotify:track:1M6dQ8MZQnYxjH8yZzswQt,0.511,0.255,5,-12.036,1,0.0283,0.897,0.000219,0.0994,0.296,99.901,227813,4,49.0424,9
Scream,Usher,spotify:track:12eMQUn2GzfsfsQLH53M19,0.616,0.862,7,-5.18,0,0.0973,0.00117,0,0.179,0.569,127.992,234693,4,22.50141,12
For You,Keith Urban,spotify:track:64bWFjtzBRVSllQz9H2RAY,0.416,0.747,11,-7.753,0,0.0519,0.0116,0.000124,0.0625,0.304,170.107,289560,4,69.44249,11
Body,Dreezy Featuring Jeremih,spotify:track:20s34XSPIiYMGSFDRSs24t,0.735,0.567,0,-5.962,1,0.0635,0.552,0,0.0659,0.574,149.968,232707,4,47.87237,11
Proud,2 Chainz Featuring YG & Offset,spotify:track:365wwIjijQdlRJEjUWTidq,0.791,0.813,10,-4.244,0,0.376,0.758,0,0.143,0.907,173.937,234667,4,22.86865,14
Dark Times,The Weeknd Featuring Ed Sheeran,spotify:track:6J7PIkhtHwmFjPLq0SyuPj,0.501,0.403,9,-9.607,0,0.0752,0.114,1.1e-05,0.124,0.27,132.608,260640,3,62.64678,10
Right Thru Me,Nicki Minaj,spotify:track:180jaPAbXwB4nvtieXteYf,0.381,0.68,1,-4.724,1,0.162,0.0876,0.00147,0.168,0.167,162.246,235773,3,106.75193,9
You And I,Lady Gaga,spotify:track:6rkAY9rk1NTFB94QxG3LJR,0.518,0.709,2,-5.234,1,0.0476,0.075,0,0.0935,0.514,127.083,307347,4,22.36687,15
Wild For The Night,A$AP Rocky Featuring Skrillex,spotify:track:2rzBvHM9h36Tpdj7Jdajka,0.759,0.849,2,-4.234,1,0.335,0.0483,0,0.121,0.681,140.001,212640,4,27.51334,9
Firework,Glee Cast,spotify:track:6F55MQrSDrsmsTH50WCGrk,0.619,0.888,8,-5.198,1,0.0719,0.011,0,0.101,0.442,124.029,227507,4,25.5886,11
No Excuses,Meghan Trainor,spotify:track:7fCNUWi6uflDTQ08srxMZk,0.827,0.658,6,-3.846,1,0.0517,0.0224,0,0.0417,0.523,115.016,152862,4,24.54159,9
Homesick,Kane Brown,spotify:track:30RZAuEkYeDXvy46Iv6l7E,0.701,0.5,8,-8.82,1,0.0303,0.46,0,0.234,0.409,97.028,205400,4,40.96781,8
Infrared,Pusha T,spotify:track:6cpsixIHI63L0hwh3CwZg3,0.674,0.578,10,-8.768,0,0.298,0.0518,0.0055,0.72,0.163,112.265,170240,5,29.04994,5
What If I Never Get Over You,Lady Antebellum,spotify:track:0qkdE1C0ufnUISKwhg8Wh6,0.576,0.724,0,-5.147,1,0.0274,0.016,0,0.107,0.34,93.029,206598,4,53.32305,8
Make Me Like You,Gwen Stefani,spotify:track:2WIxwn8LZRI7knO1VbwdaE,0.741,0.714,5,-4.739,0,0.0476,0.0403,1.58e-05,0.127,0.799,118.036,216947,4,59.4053,7
Hurt You,The Weeknd Featuring Gesaffelstein,spotify:track:6QdnKD1zwEgyOWtkrdzlOF,0.476,0.718,5,-7.227,0,0.149,0.263,0.00261,0.109,0.361,183.932,230027,4,30.03328,9
Hope,XXXTENTACION,spotify:track:2ZRo7axmMPeSVUvDbGkJah,0.592,0.457,9,-6.081,0,0.0603,0.661,0.000331,0.146,0.225,146.04,110886,4,30.34884,5
Last Christmas,Wham!,spotify:track:6wn2nmFn3wDuiMldRiuRuL,0.757,0.618,11,-7.964,0,0.0282,0.262,0,0.221,0.861,106.856,267160,4,18.19036,13
Alone,Halsey Featuring Big Sean & Stefflon Don,spotify:track:2Te14aSrBgFj1CE2sBBVMX,0.602,0.724,2,-3.469,0,0.0352,0.0184,0,0.606,0.451,100.064,205660,4,21.81092,9
Drink To That All Night,Jerrod Niemann,spotify:track:3M31S6f0z8S3nkFh3eS06W,0.639,0.846,9,-6.184,0,0.0439,0.0325,0,0.116,0.475,115.965,224813,4,37.9814,7
Any Ol' Barstool,Jason Aldean,spotify:track:4T5Z4mbTe7kuGqgLpaRtTh,0.536,0.722,4,-4.163,1,0.0284,0.312,0,0.117,0.499,143.78,203293,4,39.55259,9
homecoming queen?,Kelsea Ballerini,spotify:track:1s71G3V7XQaVo5IOR6gLbp,0.462,0.512,9,-5.443,1,0.0334,0.478,0,0.0993,0.29,114.014,167796,4,24.65266,9
Broken Clocks,SZA,spotify:track:2fXwCWkh6YG5zU1IyvQrbs,0.684,0.683,6,-7.366,1,0.177,0.13,0,0.156,0.406,112.856,231253,4,34.68828,11
Feel Again,OneRepublic,spotify:track:75hLNJfiXV5k2YGrbGEW51,0.467,0.815,7,-7.929,0,0.0524,0.0198,1.23e-06,0.118,0.335,140.047,185080,4,43.30846,6
STOOPID,6ix9ine Featuring Bobby Shmurda,spotify:track:1KWLyoPChJrBQFscO8NW8D,0.724,0.685,3,-4.068,0,0.321,0.114,0,0.1,0.862,150.016,143250,4,50.46649,8
Ready Or Not,Bridgit Mendler,spotify:track:5xvUgoVED1F4mBu8FL0HaW,0.715,0.872,2,-3.835,1,0.0509,0.00351,3.84e-05,0.107,0.748,93.043,200947,4,42.28039,10
Million Reasons,Lady Gaga,spotify:track:1A1JdOJwcX9Ca3IN9mwhN6,0.674,0.429,0,-8.006,1,0.0418,0.41,0,0.103,0.13,129.6,204960,4,45.97013,7
92 Explorer,Post Malone,spotify:track:1D2L6MefbXon28PzIk9I3r,0.798,0.733,7,-4.811,0,0.0476,0.265,1.25e-06,0.114,0.861,146.046,211427,4,53.04529,12
Outta My Head,Craig Campbell,spotify:track:389JMtmedq5MLhikWghmzw,0.681,0.747,6,-5.731,0,0.0329,0.0571,2.12e-06,0.171,0.282,106.977,212960,4,31.09676,10
Drunk Last Night,Eli Young Band,spotify:track:4hnK8P3v7kE7T4PMBYwRhu,0.528,0.856,7,-4.605,1,0.0351,0.052,0,0.0988,0.572,87.019,219213,4,38.39176,7
Strip Me,Natasha Bedingfield,spotify:track:4vj4okOxlFrGPaXd5nytPl,0.568,0.78,7,-5.365,1,0.0854,0.222,0,0.426,0.529,159.947,209400,4,48.76505,9
U.O.E.N.O.,Rocko Featuring Future & Rick Ross,spotify:track:0HFrCOmhCYXlv4NdEwRAuj,0.422,0.641,10,-4.947,0,0.323,0.422,0,0.317,0.654,187.027,260276,3,31.37978,12
House Party,Sam Hunt,spotify:track:1TwLKNsCnhi1HxbIi4bAW0,0.747,0.861,8,-5.251,1,0.0514,0.113,0,0.026,0.859,103.966,190240,4,38.05412,9
Marry Me,Train,spotify:track:2MWOqewf5j0qf2b6S5J6cS,0.461,0.267,0,-8.514,1,0.0278,0.834,2.03e-05,0.107,0.481,87.918,205453,4,30.53544,12
Fat Bottomed Girls,Glee Cast,spotify:track:3CozB1UhpMXQEdcdz9C6ze,0.514,0.711,2,-5.774,1,0.0433,0.0206,0,0.172,0.424,91.007,252173,4,40.94358,8
Drink In My Hand,Eric Church,spotify:track:1cktZnxiONH0hR6Q3DKy8h,0.626,0.913,0,-4.452,1,0.0318,0.00635,0,0.293,0.946,113.044,191307,4,50.96772,10
Top Of The World,Tim McGraw,spotify:track:4pdoeoOQSu6DNznlfNc5FP,0.675,0.791,8,-5.64,1,0.0383,0.29,0,0.485,0.943,141.217,233973,4,20.16899,11
Try Me,The Weeknd,spotify:track:4ppTAJUbNXELZcoUaL90wo,0.456,0.679,8,-5.778,0,0.064,0.596,0.000573,0.129,0.107,92.026,221107,4,32.13403,11
One In A Million,Ne-Yo,spotify:track:03ZtlmARAMWhAgZSIs6Fes,0.763,0.794,11,-6.078,1,0.0364,0.122,2.86e-06,0.327,0.65,99.999,243227,4,36.80657,7
On Fire,Lil Wayne,spotify:track:50mX6QmpQX4cCsRYJ9fGM3,0.626,0.866,11,-4.065,0,0.0408,0.00316,0.000364,0.171,0.545,132.031,248240,4,29.76757,13
Chun-Li,Nicki Minaj,spotify:track:1e4rwBPVI32vZtTJu7mJ4J,0.69,0.729,6,-5.08,0,0.372,0.276,5.08e-05,0.106,0.478,128.96,191600,5,59.25985,6
Christmas Lights,Coldplay,spotify:track:4fzyvSu73BhGvi96p2zwjL,0.312,0.418,7,-9.146,1,0.0296,0.131,0.000679,0.0836,0.237,130.795,242496,4,22.77677,9
Envy Me,Calboy,spotify:track:7rvyVWja33WG9R97oeJAjx,0.74,0.488,1,-7.664,0,0.27,0.234,0,0.241,0.584,149.042,120133,4,51.50063,7
Beautiful Day,Lee DeWyze,spotify:track:2uLNwZvdN7lOvlqT9ebjkB,0.483,0.79,0,-4.872,1,0.0517,0.0198,3.14e-05,0.143,0.29,135.121,237520,4,57.78129,9
KMT,Drake Featuring Giggs,spotify:track:2jTujnt0y344ai1rNOywgr,0.875,0.6,1,-6.818,1,0.0435,0.0189,0.0143,0.132,0.0906,119.987,162638,4,64.97581,6
Don't Wanna Go Home,Jason Derulo,spotify:track:1r3myKmjWoOqRip99CmSj1,0.671,0.808,2,-4.861,0,0.0652,0.02,0,0.134,0.637,121.956,206080,4,22.49951,10
Water Under The Bridge,Adele,spotify:track:4vb4mFvYsr2h6enhjJsq9Y,0.596,0.838,5,-6.52,0,0.0704,0.0189,1.54e-05,0.108,0.472,94.982,240427,4,26.10217,10
She Got The Best Of Me,Luke Combs,spotify:track:698eQRku24PIYPQPHItKlA,0.533,0.907,11,-3.793,1,0.0406,0.0292,0,0.386,0.7,150.99,183160,4,26.33044,8
F.N,Lil Tjay,spotify:track:0RLLvYBopDwooCyvnTwgYu,0.567,0.515,6,-10.265,0,0.247,0.354,0,0.078,0.321,120.1,224000,1,32.79083,9
That Way,Wale Featuring Jeremih & Rick Ross,spotify:track:7FAXe9lI8vzAJYgYv2xoSC,0.683,0.691,6,-6.435,0,0.23,0.0379,0,0.0578,0.295,73.469,269267,4,72.27752,11
My Oh My,Camila Cabello Featuring DaBaby,spotify:track:3yOlyBJuViE2YSGn3nVE1K,0.724,0.491,8,-6.024,1,0.0296,0.018,1.29e-05,0.0887,0.383,105.046,170746,4,47.86343,7
No Lie,2 Chainz Featuring Drake,spotify:track:6j9iyrrmqWlQZ5SD1hSTaq,0.634,0.665,6,-5.984,0,0.176,0.0172,0,0.365,0.611,131.108,237827,4,36.2449,14
I Miss You,Clean Bandit Featuring Julia Michaels,spotify:track:0Ult84lvFuqNvbyXwyRQ58,0.693,0.624,0,-7.482,0,0.0448,0.299,7.64e-06,0.0955,0.369,105.002,205987,4,44.55355,10
Get Low,Dillon Francis & DJ Snake,spotify:track:3oZoXyU0SkDldgS7AcN4y4,0.674,0.932,11,-4.424,0,0.0859,0.0282,0.71,0.684,0.728,101.033,212773,4,28.61976,10
From A Table Away,Sunny Sweeney,spotify:track:6WTJj7qXOh0XonzXAHUqGG,0.547,0.805,8,-4.34,1,0.0293,0.0393,1.75e-05,0.332,0.557,110.027,215333,4,27.97567,11
Can't Raise A Man,K. Michelle,spotify:track:0vvKyFjX1hzSwpNtVwnJ2H,0.623,0.677,5,-5.215,1,0.0639,0.0233,0,0.0724,0.182,151.804,208040,4,24.90526,10
Truffle Butter,Nicki Minaj Featuring Drake & Lil Wayne,spotify:track:3keUgTGEoZJt0QkzTB6kHg,0.887,0.673,10,-6.846,0,0.0503,0.0743,4.06e-05,0.124,0.491,105.113,219227,4,65.09949,8
New Rules,Dua Lipa,spotify:track:2ekn2ttSfGqwhhate0LSR0,0.762,0.7,9,-6.021,0,0.0694,0.00261,1.56e-05,0.153,0.608,116.073,209320,4,25.18913,10
Living,Dierks Bentley,spotify:track:54K7AZoGpQklpygKrxZlKN,0.517,0.813,1,-6.325,1,0.0558,0.0153,0,0.106,0.444,83.005,222147,4,23.18127,9
Shell Shocked,"Juicy J, Wiz Khalifa & Ty Dolla $ign Featuring Kill The Noise & Madsonik",spotify:track:7zBQRGpYImAdIZc97FNj3V,0.596,0.815,6,-5.668,0,0.0755,0.0111,0,0.174,0.459,165.015,206567,4,61.99116,9
One More Drinkin' Song,Jerrod Niemann,spotify:track:1HYKv0B6bYycqpxWHydKy9,0.734,0.698,9,-5.833,1,0.0331,0.473,8.02e-05,0.297,0.605,114.031,167813,4,32.23359,8
Pretty Girl Rock,Keri Hilson,spotify:track:2Adn2LNgkHMH5TelQVAu4n,0.666,0.87,11,-5.004,0,0.246,0.203,0,0.0851,0.9,160.014,243920,4,38.85013,9
Say Something,A Great Big World & Christina Aguilera,spotify:track:6Vc5wAMmXdKIAM7WUoEb7N,0.407,0.147,2,-8.822,1,0.0355,0.857,2.89e-06,0.0913,0.0765,141.284,229400,3,38.15005,10
Amnesia,5 Seconds Of Summer,spotify:track:1JCCdiru7fhstOIF4N7WJC,0.594,0.497,2,-5.26,1,0.0303,0.0343,0,0.162,0.101,101.671,237248,4,44.56974,9
Hold You (Hold Yuh),Gyptian,spotify:track:0j55p8YRAPG8yajtNyjt6A,0.69,0.621,8,-3.583,1,0.06,0.321,2.81e-05,0.0884,0.497,66.858,233253,3,69.65459,9
Father Stretch My Hands Pt. 1,Kanye West,spotify:track:4KW1lqgSr8TKrvBII0Brf8,0.724,0.573,7,-4.113,1,0.0549,0.118,0,0.538,0.438,113.088,135920,4,34.53509,8
Like I Loved You,Brett Young,spotify:track:3T6MAweakkNrMYs8jZIWtg,0.582,0.568,1,-6.051,1,0.0297,0.196,0,0.0841,0.64,76.025,207187,4,44.926,7
Saint-Tropez,Post Malone,spotify:track:05mDaV9Vb3wrzjF6OPZnhq,0.617,0.684,0,-3.618,1,0.0439,0.0545,0,0.104,0.295,132.113,150867,4,30.96243,9
Comfortable,K Camp,spotify:track:2BqQQXuBOuhaWeUP7okEx0,0.765,0.412,7,-8.932,0,0.0726,0.72,0,0.126,0.632,109.986,211573,4,34.68338,10
Wolves,Selena Gomez X Marshmello,spotify:track:0tBbt8CrmxbjRP0pueQkyU,0.724,0.804,11,-4.614,0,0.0448,0.124,0,0.204,0.306,124.987,197993,4,22.83828,12
Nowadays,Lil Skies Featuring Landon Cube,spotify:track:2u7mxWSeoqTXndK5e08jMp,0.745,0.646,6,-6.987,0,0.17,0.157,0,0.338,0.46,79.993,203908,4,23.33816,11
If I Had You,Adam Lambert,spotify:track:0H1OyEooZ5SzBYYdJEzxoy,0.648,0.908,4,-4.251,0,0.108,0.0113,0,0.374,0.793,131.147,228240,4,26.67747,10
Bittersweet,Fantasia,spotify:track:7lDO0HIPCt63UJj5b20Dft,0.74,0.81,8,-5.231,1,0.0755,0.0266,2.4e-05,0.0433,0.436,129.972,236640,4,30.37271,9
Something In The Water,Carrie Underwood,spotify:track:10RQKVSr4rS0coExTmi4dF,0.451,0.893,7,-2.721,1,0.0627,0.0243,0,0.0813,0.0971,139.763,238173,4,22.13231,9
Drunk On Your Love,Brett Eldredge,spotify:track:1jNNHFZmRGXZFHlil5uhei,0.443,0.831,11,-5.606,1,0.0616,0.414,0,0.204,0.588,182.064,173960,4,32.1936,7
All In My Head (Flex),Fifth Harmony Featuring Fetty Wap,spotify:track:7nD9nN3jord9wWcfW3Gkcm,0.689,0.791,0,-5.194,0,0.053,0.023,0,0.0526,0.755,95.04,210573,4,39.51711,10
One Man Band,Old Dominion,spotify:track:08dFHFTx6r67MTsYn5ilDR,0.706,0.358,6,-8.331,1,0.0348,0.677,0,0.107,0.478,75.991,186240,4,34.99264,11
Faster,Matt Nathanson,spotify:track:6plKFdrBnKF0y3CRuceTDh,0.742,0.853,9,-4.147,1,0.0393,0.00743,4.79e-06,0.332,0.95,107.03,208280,4,43.42073,10
Runnin' Outta Moonlight,Randy Houser,spotify:track:6enPOmd3vSFpI4jjms8kXN,0.526,0.801,2,-3.717,1,0.0393,0.0354,3.17e-06,0.0637,0.769,172.024,193773,4,25.87357,7
I Love This Life,LOCASH,spotify:track:21jkhW2773dELgTMRJcMfI,0.586,0.927,2,-3.014,1,0.0547,0.0164,7.24e-06,0.153,0.549,111.977,208864,4,23.24115,10
Something In The Way You Move,Ellie Goulding,spotify:track:3ZCDG0nujwGfxrEmZlZoEt,0.658,0.814,1,-6.157,0,0.0493,0.0398,0,0.114,0.316,109.004,227423,4,27.11328,9
Record Year,Eric Church,spotify:track:5fSPbm5lcwtqwXkeQQswW8,0.589,0.641,5,-8.12,1,0.0838,0.205,0,0.0864,0.57,160.031,179347,4,35.1358,7
Bartier Cardi,Cardi B Featuring 21 Savage,spotify:track:0dIoGTQXDh1wVnhIiSyYEa,0.908,0.524,1,-7.955,1,0.181,0.00111,0.000678,0.383,0.109,138.015,224285,4,43.14606,10
Somebody,Natalie La Rose Featuring Jeremih,spotify:track:7ioiB40H9xKs04QtIso2I3,0.83,0.52,0,-8.714,1,0.0376,0.000792,1.25e-05,0.0656,0.735,104.99,189907,4,19.54918,8
Love All Over Me,Monica,spotify:track:3jmrIQTRL9ea0Xv4yCvJEJ,0.514,0.628,4,-5.661,0,0.0451,0.546,0,0.161,0.422,129.539,229947,4,34.94924,11
Have Yourself A Merry Little Christmas,Sam Smith,spotify:track:1Qi2wh8fFgDV7tl4Sj3f2K,0.438,0.178,5,-9.402,1,0.0414,0.957,0,0.316,0.344,75.248,170964,1,53.01841,6
Look What God Gave Her,Thomas Rhett,spotify:track:2KqJC0koTBUyDlsMt5ok1V,0.739,0.85,2,-3.966,1,0.0308,0.0272,0,0.181,0.883,113.0,168960,4,30.84926,8
Don't You Worry Child,Swedish House Mafia Featuring John Martin,spotify:track:2V65y3PX4DkRhy1djlxd9p,0.612,0.84,11,-3.145,0,0.0509,0.112,0,0.116,0.438,129.042,212862,4,22.89879,9
Bugatti,Ace Hood Featuring Future & Rick Ross,spotify:track:0uFvvXbmGIXlf5ZgtHyYpf,0.6,0.592,1,-4.947,1,0.0545,0.0191,0,0.0955,0.0663,130.205,269267,4,27.54257,11
Not Alike,Eminem Featuring Royce Da 5'9,spotify:track:28FGV3ORH14MYORd7s5dlU,0.904,0.756,10,-3.746,1,0.32,0.0692,0,0.339,0.342,140.005,288087,4,30.05146,9
Money,Cardi B,spotify:track:2GGMabyHXnJmjY6CXhhB2e,0.95,0.59,8,-6.508,0,0.29,0.00534,0,0.11,0.219,130.003,183527,4,56.08089,9
Subeme La Radio,"Enrique Iglesias Featuring Descemer Bueno, Zion & Lennox Or Sean Paul",spotify:track:7nKBxz47S9SD79N086fuhn,0.684,0.823,9,-3.297,0,0.0773,0.0744,0,0.111,0.647,91.048,208163,4,33.16502,7
Taking A Walk,Trippie Redd,spotify:track:4mHgYpuGHu99Mw69E83CP2,0.767,0.538,0,-6.044,0,0.052,0.68,0,0.192,0.343,81.031,121680,4,58.14922,5
When I Look At You,Miley Cyrus,spotify:track:7ywzEdEuVG1lsjsRCGJfLy,0.459,0.545,6,-4.874,1,0.0282,0.142,0,0.105,0.194,137.941,248587,3,46.18311,11
Otherside,Post Malone,spotify:track:4qWCFTuNnmGNdY4egtb4ZY,0.652,0.643,9,-5.667,0,0.0353,0.318,2.87e-06,0.208,0.109,104.932,228227,4,37.74381,13
Mood Swings,A Boogie Wit da Hoodie,spotify:track:2xE16muNCmhZwSOv3i1d1H,0.943,0.664,4,-5.952,0,0.106,0.235,5.84e-06,0.112,0.93,120.051,156893,4,35.63048,9
Drive By,Train,spotify:track:0KAiuUOrLTIkzkpfpn9jb9,0.765,0.837,1,-3.113,0,0.032,0.00107,1.06e-05,0.0801,0.721,122.028,195973,4,38.47014,7
Love Like Crazy,Lee Brice,spotify:track:6Ozp6ac86CSHMik8lbvJuM,0.535,0.725,10,-5.108,1,0.0275,0.0203,1.45e-05,0.176,0.292,78.489,217387,4,30.01064,11
About The Money,T.I. Featuring Young Thug,spotify:track:1hzJQIkgXwZevaKsc7iA6D,0.81,0.721,9,-4.964,0,0.265,0.0487,0,0.0886,0.552,101.997,270120,4,19.56497,12
Memories Back Then,"Hustle Gang Featuring T.I., B.o.B, Kendrick Lamar & Kris Stephens",spotify:track:0A2lJqfi04TKDTJYoKBxa9,0.796,0.504,2,-10.989,0,0.0524,0.115,0,0.136,0.221,130.01,304320,4,45.60194,20
Sexy Chick,David Guetta Featuring Akon,spotify:track:4MKzCHlZvkwJOQRNkdw4zq,0.809,0.562,11,-7.694,0,0.0534,0.0816,0.000418,0.105,0.798,130.003,194347,4,30.66844,8
Colder Weather,Zac Brown Band,spotify:track:1M2l9ReoabUnvl6Y8jLUe7,0.667,0.381,3,-7.494,1,0.0294,0.458,0,0.116,0.199,135.979,273893,4,25.47938,11
Beggin' On Your Knees,Victorious Cast Featuring Victoria Justice,spotify:track:116kG9vvdUtoprjYtToONt,0.623,0.869,5,-3.376,1,0.0481,0.00841,0,0.0771,0.663,130.013,193547,4,30.66928,7
Cheap Thrills,Sia Featuring Sean Paul,spotify:track:3S4px9f4lceWdKf0gWciFu,0.628,0.698,6,-5.608,0,0.105,0.0472,0.00143,0.0907,0.732,89.976,211667,4,22.2156,10
Perfume,Britney Spears,spotify:track:0DOgMeHlNponAEqczZoxX0,0.39,0.557,3,-6.344,1,0.0521,0.452,0,0.125,0.317,79.34,239973,4,61.20532,6
May We All,Florida Georgia Line Featuring Tim McGraw,spotify:track:498ZVInMGDkmmNVpSWqHiZ,0.514,0.918,7,-4.306,1,0.0365,0.0409,0,0.342,0.64,150.033,226173,4,26.27379,13
Home,Phillip Phillips,spotify:track:4rsW3WCZBGwhHfJWuHRwyT,0.606,0.826,0,-6.04,1,0.0307,0.0256,1.56e-05,0.117,0.322,121.04,210173,4,42.33761,10
This,Darius Rucker,spotify:track:4gzeYkzuzxuzAUTsGcdjqA,0.584,0.524,4,-6.001,1,0.0287,0.335,0,0.11,0.389,143.863,219000,4,64.5286,9
Dirty Dancer,Enrique Iglesias With Usher Featuring Lil Wayne,spotify:track:1XS0Gyb2YyUgoxa8O67emr,0.662,0.942,3,-3.631,0,0.072,0.00854,0,0.117,0.787,133.03,214760,4,29.47868,10
